name,age,vintage,vol,ml,price
"Springbank, Original BottlingPrivate Cask b.2013One of 221 Bottles (Cask 272)",21,1992,54.30%,700,202 €November 2015
"Springbank, Original BottlingPort Wood b.2002One of 3120 Bottles",13,1989,54.20%,700,166 €March 2019
"Longrow, Original BottlingSingle Cask b.2016One of 540 Bottles",13,2003,59.10%,700,135 €February 2019
"Springbank, Original BottlingFrank McHardy",25,,46.00%,700,864 €June 2019
"Springbank, Original Bottling",32,,46.00%,700,1379 €June 2019
"Springbank, Original Bottling",21,,46.00%,700,218 €June 2019
"Springbank, Original Bottling b.2008One of 634 Bottles (Cask 256)",12,1996,56.00%,700,198 €May 2019
"Longrow, Original BottlingSingle Cask b.2017One of 366 Bottles (Cask 54)",16,2001,54.60%,700,235 €June 2019
"Springbank, Original Bottling b.1998(Cask 1966 493)",32,1966,56.80%,700,3009 €May 2019
"Springbank, Original BottlingSingle Cask b.2015One of 342 Bottles",15,2000,48.70%,700,130 €March 2018
"Springbank, Original BottlingEdinburgh Festival 2016 b.2016One of 2016 Bottles",,,40.00%,700,71 €September 2016
"Springbank, Original BottlingHMS Argyll",10,,46.00%,700,106 €October 2018
"Springbank, Original BottlingRenegade(Cask 3)",18,,46.00%,700,237 €May 2019
"Springbank, Original BottlingSingle Cask b.2015One of 228 Bottles",15,2000,51.20%,700,175 €March 2019
"Springbank, Original BottlingCask Strength",15,,51.70%,700,152 €February 2017
"Springbank, Original Bottling20th Anniversary b.2014(Cask 147)",18,1996,58.40%,700,125 €October 2018
"Springbank, Original BottlingDuty Paid Sample b.2016",10,2006,59.60%,700,99 €September 2018
"Springbank, Original BottlingPrivate Bottling Wooden Box b.2000One of 300 Bottles",34,1966,47.10%,700,4015 €October 2018
"Springbank, Original Bottling30th Anniversary",15,,46.00%,700,69 €June 2015
"Springbank, Original BottlingPrivate Bottling b.2005One of 271 Bottles (Cask 76)",9,1996,56.70%,700,135 €April 2017
"Springbank, Original BottlingFrank McHardy",25,,46.00%,750,1020 €April 2019
"Springbank, Original BottlingPrivate Bottling",8,,46.00%,700,511 €February 2018
"Longrow, Original Bottling b.2008One of 272 Bottles",9,1999,58.20%,700,303 €May 2019
"Springbank, Original Bottling b.2011One of 200 Bottles (Cask 281)",18,1993,53.40%,700,198 €April 2019
"Longrow, Original Bottling",18,,46.00%,700,87 €June 2019
"Springbank, Original BottlingPrivate Bottling",12,,46.00%,700,75 €March 2018
"Springbank, Original Bottling b.2010One of 90 Bottles (Cask 376)",12,1998,56.90%,700,105 €February 2018
"Springbank, Original Bottling Decanter",25,,43.00%,750,472 €May 2014
"Hazelburn, Original BottlingThe Stills",8,,46.00%,700,74 €May 2019
"Longrow, Original BottlingDuty Paid Sample b.2016",9,2007,58.80%,700,93 €February 2018
"Springbank, Original BottlingPure Malt Strong Box",25,,43.00%,750,395 €September 2015
"Springbank, Original BottlingDuty Paid Sample b.2017",11,2006,58.70%,700,107 €May 2019
"Springbank, Original BottlingBowling ClubOne of 100 Bottles",,,46.00%,700,88 €May 2019
"Springbank, Original BottlingRum Cask b.2017",14,2003,56.80%,700,228 €June 2019
"Springbank, Original BottlingMillennium Malt b.2000One of 142 Bottles (Cask 3922)",35,1965,48.00%,750,1246 €December 2017
"Springbank, Original Bottling b.2008One of 287 Bottles (Cask 196)",12,1996,59.10%,700,160 €June 2019
"Springbank, Original Bottling b.2013One of 264 Bottles (Cask 440)",15,1998,51.10%,700,181 €April 2019
"Longrow, Original Bottling Wooden Box b.1995One of 132 Bottles (Cask 1551)",21,1974,46.00%,700,2160 €March 2017
"Springbank, Original Bottling",10,,57.00%,750,1517 €June 2019
"Springbank, Original BottlingPort Cask b.2015One of 286 Bottles",20,1995,51.00%,700,618 €December 2018
"Hazelburn, Original BottlingSauternes Wood b.2010One of 9180 Bottles",8,2002,55.90%,700,185 €April 2019
"Springbank, Original BottlingBlues Edition",12,,57.30%,700,125 €May 2019
"Springbank, Original BottlingPrivate Bottling b.2010One of 136 Bottles (Cask 08/136)",15,1995,50.20%,700,309 €June 2019
"Springbank, Original BottlingSpiritus Sulphuris VolatilisOne of 306 Bottles (Cask 118)",,1996,57.50%,700,167 €March 2019
"Springbank, Original BottlingDuty Paid Sample b.2017One of 60 Bottles",16,2001,48.90%,700,117 €September 2018
"Springbank, Original BottlingDuty Paid Sample b.2017",10,2007,59.20%,700,150 €March 2019
"Springbank, Original BottlingCask Strength",16,,54.40%,750,240 €May 2019
"Springbank, Original BottlingCask Strength b.2015",12,,53.80%,700,117 €June 2019
"Longrow, Original BottlingThe Tasting Room b.2016",,,56.60%,700,95 €October 2017
"Springbank, Original BottlingSingle CaskOne of 342 Bottles",21,,48.20%,700,315 €February 2019
"Springbank, Original BottlingPrivate Bottling",10,,46.00%,700,100 €February 2018
"Hazelburn, Original BottlingCask Strength",8,,46.00%,700,108 €September 2016
"Springbank, Original BottlingPrivate Bottling b.2010One of 240 Bottles",15,1995,46.00%,700,100 €November 2018
"Springbank, Original BottlingPort Wood b.2003One of 7200 Bottles",14,1989,52.80%,700,182 €June 2019
"Springbank, Original BottlingBourbon Cask b.2014One of 234 Bottles",19,1995,58.80%,700,237 €October 2018
"Springbank, Original BottlingMadeira Finish b.2013One of 630 Bottles",16,1997,56.00%,700,166 €June 2019
"Springbank, Original BottlingPrivate Bottling b.2010(Cask 125)",10,2000,52.70%,700,145 €April 2018
"Springbank, Original BottlingTesco Traditional",,1972,46.00%,700,1622 €November 2018
"Springbank, Original BottlingLocal Barley b.1999(Cask 502)",33,1966,53.00%,700,2980 €January 2019
"Springbank, Original Bottling b.2015One of 269 Bottles (Cask 334)",22,1993,55.90%,700,360 €June 2019
"Springbank, Original BottlingScottish Life",10,,46.00%,700,56 €February 2018
"Springbank, Original Bottling",11,,46.00%,700,55 €September 2013
"Springbank, Original BottlingMillenium Edition b.2015One of 90 Bottles (Cask 388)",16,1999,55.00%,700,253 €May 2019
"Springbank, Original BottlingThe Milroy Selection",30,,50.00%,700,1523 €May 2019
"Springbank, Original BottlingLocal Barley b.2001(Cask 1965/6)",36,1965,51.30%,750,5000 €April 2019
"Springbank, Original BottlingLocal Barley b.2001(Cask 1965/9)",36,1965,52.40%,700,5005 €April 2019
"Springbank, Original BottlingLocal Barley Wooden Box b.1997(Cask 1966 485)",31,1966,53.20%,700,2914 €March 2019
"Springbank, Original BottlingDuty Paid Sample b.2018",9,2009,60.30%,700,114 €May 2019
"Springbank, Original BottlingLocal Barley b.1998(Cask 491)",32,1966,56.90%,700,2655 €May 2019
"Springbank, Original Bottling",,1962,46.00%,750,2733 €July 2017
"Springbank, Original BottlingDuty Paid Sample b.2016",9,2007,59.90%,700,125 €May 2018
"Springbank, Original BottlingODD Cask(Cask 282)",,,59.50%,700,263 €January 2019
"Springbank, Original BottlingLimited b.1999One of 6 Bottles",40,,40.00%,700,4480 €January 2019
"Longrow, Original BottlingCV",,,46.00%,700,65 €June 2019
"Springbank, Original BottlingLocal Barley Wooden Box b.1999(Cask 1966 503)",33,1966,57.20%,700,2980 €January 2019
"Springbank, Original BottlingCask Strength",12,,54.80%,700,70 €June 2019
"Hazelburn, Original BottlingCask Strength b.2009(Cask 19)",8,2001,53.00%,700,160 €January 2011
"Springbank, Original Bottling b.1990One of 120 Bottles",40,1950,46.00%,750,8977 €May 2019
"Springbank, Original BottlingOak Cask Wooden Box",25,,46.00%,750,1055 €October 2017
"Hazelburn, Original BottlingCV",,,46.00%,700,35 €February 2019
"Springbank, Original BottlingSherry Wood b.2001One of 1799 Bottles",12,1989,52.40%,750,154 €March 2019
"Springbank, Original BottlingDuty Paid Sample b.2017",10,2007,58.90%,700,160 €September 2018
"Springbank, Original BottlingPrivate Cask b.2011(Cask 91)",10,2001,59.00%,700,86 €June 2019
"Springbank, Original Bottling Miniature",12,,43.00%,50,17 €March 2019
"Longrow, Original Bottling100 Proof",10,,57.00%,700,121 €June 2019
"Springbank, Original BottlingSingle CaskOne of 2631 Bottles (Cask 08/2631)",,1998,53.30%,700,135 €October 2017
"Springbank, Original BottlingDuty Paid Sample b.2017",15,2002,57.10%,700,187 €November 2018
"Springbank, Original Bottling",,1978,46.00%,750,1346 €February 2018
"Longrow, Original BottlingThe Tasting Room b.2018",,,58.50%,700,58 €March 2019
"Springbank, Original BottlingVintage Batch b.2007(Batch 1)",10,1997,55.20%,700,128 €June 2019
"Springbank, Original BottlingLocal Barley b.1997(Cask 487)",31,1966,51.60%,700,2777 €September 2018
"Springbank, Original BottlingPrivate Bottling b.2008(Cask 55)",13,1995,46.00%,500,151 €November 2017
"Springbank, Original BottlingOdd Casks(Cask 378)",,1997,46.00%,700,565 €August 2018
"Springbank, Original Bottling",15,,46.00%,700,72 €June 2019
"Springbank, Original BottlingPrivate BottlingOne of 47 Bottles",,2000,41.20%,700,455 €June 2019
"Springbank, Original BottlingRum CaskOne of 204 Bottles",16,,45.50%,700,116 €May 2019
"Springbank, Original BottlingCask StrengthOne of 186 Bottles (Cask 189)",13,,56.90%,700,125 €August 2017
"Springbank, Original Bottling",,1966,46.00%,750,3013 €February 2018
"Springbank, Original Bottling",15,,43.00%,750,571 €November 2018
"Longrow, Original BottlingBond Reserve",,1974,46.00%,700,2371 €November 2018
"Springbank, Original BottlingSingle Cask b.2015One of 492 Bottles",20,1995,52.10%,700,283 €September 2018
"Springbank, Original BottlingSingle Cask  b.2012One of 132 Bottles",14,1998,58.20%,700,177 €January 2019
"Springbank, Original BottlingFresh Port Cask b.2016One of 216 Bottles (Cask 15/286)",21,1995,51.00%,700,853 €May 2019
"Hazelburn, Original BottlingThe Maltings",8,,46.00%,750,70 €December 2013
"Springbank, Original BottlingCampbeltown Malt",,1975,46.00%,700,885 €May 2019
"Springbank, Original BottlingPrivate Bottling b.2003One of 155 Bottles (Cask 55)",34,1969,47.60%,700,1607 €June 2019
"Longrow, Original Bottling b.2009",15,,52.60%,700,179 €October 2017
"Springbank, Original BottlingPrivate Bottling",,1999,50.20%,700,272 €February 2017
"Hazelburn, Original BottlingOne of 378 Bottles",,1997,46.00%,700,225 €June 2017
"Springbank, Original Bottling",32,,46.00%,700,1379 €June 2019
"Springbank, Original Bottling60th Anniversary of Speyside CooperageOne of 359 Bottles (Cask 814)",10,,46.00%,700,95 €May 2019
"Springbank, Original BottlingSingle CaskOne of 324 Bottles",21,,47.50%,700,354 €May 2019
"Longrow, Original BottlingDuty Paid Sample b.2016",14,2002,55.10%,700,187 €March 2018
"Longrow, Original BottlingSingle Cask b.2017One of 366 Bottles (Cask 54)",16,2001,54.60%,700,235 €June 2019
"Springbank, Original Bottling b.1993",14,1979,46.00%,700,556 €May 2019
"Springbank, Original BottlingDuty Paid Sample b.2017",17,2000,44.70%,700,185 €June 2019
"Springbank, Original BottlingRenegade(Cask 3)",18,,46.00%,700,237 €May 2019
"Longrow, Original Bottling",18,,46.00%,700,87 €June 2019
"Springbank, Original BottlingPrivate Bottling b.2003One of 246 Bottles (Cask 1777)",29,1974,46.00%,700,325 €April 2014
"Springbank, Original BottlingOpen Day 2011One of 288 Bottles",11,2011,56.10%,700,141 €May 2016
"Springbank, Original BottlingPrivate Bottling b.2015One of 248 Bottles (Cask 359)",16,1999,52.80%,700,215 €November 2018
"Springbank, Original Bottling20th Anniversary b.2014(Cask 147)",18,1996,58.40%,700,125 €October 2018
"Springbank, Original Bottling b.2017One of 123 Bottles (Cask 12/298)",21,1996,49.50%,700,270 €September 2018
"Springbank, Original Bottling b.2011One of 200 Bottles (Cask 281)",18,1993,53.40%,700,198 €April 2019
"Springbank, Original Bottling75th Anniversary b.2000One of 190 Bottles",34,1966,47.10%,700,3580 €June 2019
"Springbank, Original BottlingLocal Barley b.1998(Cask 492)",32,1966,55.10%,700,3194 €May 2019
"Springbank, Original Bottling b.2008One of 277 Bottles (Cask 373)",12,1996,57.00%,700,75 €September 2015
"Springbank, Original Bottling",8,,43.00%,750,227 €August 2012
"Longrow, Original BottlingSingle Cask b.2015One of 230 Bottles",21,1994,46.00%,700,469 €December 2018
"Springbank, Original BottlingPrivate Bottling b.2015(Cask 332)",22,1993,58.00%,700,505 €January 2019
"Springbank, Original BottlingDuty Paid Sample b.2017",11,2006,58.70%,700,107 €May 2019
"Springbank, Original Bottling",21,,46.00%,700,218 €June 2019
"Springbank, Original BottlingPrivate BottlingOne of 24 Bottles (Cask 128)",,1997,49.10%,700,204 €June 2019
"Springbank, Original BottlingSingle Cask  b.1999One of 280 Bottles (Cask 152)",25,1974,46.30%,700,1216 €April 2019
"Hazelburn, Original BottlingWarehouse Dinner Bottling b.2015",17,,57.70%,700,240 €May 2019
"Hazelburn, Original Bottling",,,56.20%,700,103 €January 2019
"Springbank, Original BottlingSingle Cask b.2015One of 342 Bottles",15,2000,48.70%,700,130 €March 2018
"Springbank, Original Bottling b.1991",12,1979,46.00%,700,194 €November 2013
"Hazelburn, Original BottlingSmall Casks b.2008One of 366 Bottles",8,2000,49.10%,700,133 €October 2018
"Longrow, Original BottlingSherry Wood b.2001",10,1991,46.00%,700,470 €June 2019
"Springbank, Original BottlingPort Wood b.2003One of 7200 Bottles",14,1989,52.80%,700,182 €June 2019
"Springbank, Original BottlingSingle Cask b.2008One of 577 Bottles (Cask 96/255)",12,1996,55.90%,750,150 €October 2018
"Springbank, Original BottlingMadeira Finish b.2013One of 630 Bottles",16,1997,56.00%,700,166 €June 2019
"Longrow, Original BottlingTokaji Wood b.2005One of 7440 Bottles",10,1995,55.60%,700,149 €June 2019
"Springbank, Original BottlingCask Strength b.1983",10,1973,57.00%,750,1114 €November 2016
"Springbank, Original BottlingAgainst the Grain",10,,46.00%,700,125 €December 2018
"Springbank, Original BottlingDuty Paid Sample b.2017",10,2007,57.70%,700,127 €April 2019
"Hazelburn, Original BottlingSingle Cask b.2011One of 306 Bottles",10,2001,50.00%,700,126 €February 2019
"Springbank, Original BottlingChieftain´s b.2005One of 492 Bottles (Cask 1158)",31,1974,57.20%,700,470 €June 2016
"Springbank, Original BottlingPrivate Bottling b.2003One of 630 Bottles (Cask 1157)",29,1974,46.00%,700,905 €December 2018
"Hazelburn, Original BottlingDuty Paid Sample b.2017",10,2007,59.50%,700,68 €September 2018
"Longrow, Original Bottling b.1999",25,1974,46.00%,700,2149 €May 2019
"Hazelburn, Original BottlingCask Strength",8,,46.00%,700,108 €September 2016
"Springbank, Original BottlingLocal Barley b.1990(Cask 1966 442)",24,1966,61.20%,750,3065 €August 2016
"Springbank, Original Bottling b.1991",24,1967,46.00%,700,2053 €July 2018
"Springbank, Original BottlingPrivate Bottling b.2008One of 304 Bottles (Cask 129)",10,1998,46.00%,700,78 €November 2015
"Springbank, Original BottlingOne of 2400 Bottles",12,,57.10%,750,15802 €May 2019
"Springbank, Original BottlingSherry Butt 2014 b.2013One of 546 Bottles",14,1999,57.50%,700,407 €June 2019
"Longrow, Original BottlingDuty Paid Sample b.2016",15,2001,52.00%,700,200 €March 2018
"Springbank, Original BottlingLocal Barley b.1998(Cask 491)",32,1966,56.90%,700,2655 €May 2019
"Springbank, Original Bottling15th Anniversary b.2012One of 258 Bottles (Cask 499)",16,1996,55.50%,700,89 €October 2012
"Hazelburn, Original BottlingThe MaltingsOne of 5000 Bottles",8,,46.00%,700,152 €May 2019
"Springbank, Original BottlingLocal Barley b.1996(Cask 1966 475)",30,1966,52.00%,700,2932 €April 2019
"Longrow, Original BottlingSingle Malt",,,46.00%,700,40 €January 2019
"Springbank, Original Bottling b.2007One of 518 Bottles (Cask 97/619)",10,1997,58.20%,750,216 €March 2019
"Springbank, Original BottlingOpen Day 2018 b.2018One of 534 Bottles",21,1996,46.00%,700,284 €June 2019
"Springbank, Original BottlingSingle Cask b.2013One of 178 Bottles (Cask 07/178)",16,1997,56.00%,700,169 €March 2019
"Springbank, Original BottlingDuty Paid Sample b.2016",14,2002,54.20%,700,251 €May 2018
"Springbank, Original BottlingDuty Paid Sample b.2018",9,2009,60.30%,700,114 €May 2019
"Hazelburn, Original BottlingPrivate BottlingOne of 65 Bottles",,2003,46.00%,700,369 €September 2018
"Springbank, Original BottlingPort Cask b.2015One of 286 Bottles",20,1995,51.00%,700,618 €December 2018
"Springbank, Original BottlingBlues Edition",12,,57.30%,700,125 €May 2019
"Springbank, Original Bottling",25,,46.00%,700,693 €May 2019
"Springbank, Original BottlingMillennium Collection",35,,46.00%,700,3846 €June 2019
"Springbank, Original BottlingSherry Wood b.2013One of 222 Bottles",16,1997,53.00%,700,240 €April 2019
"Springbank, Original Bottling b.2014One of 528 Bottles (Cask 313-5)",18,1996,56.10%,700,260 €June 2019
"Springbank, Original BottlingPrivate Bottling b.2001One of 285 Bottles (Cask 505)",12,1989,58.10%,700,115 €January 2019
"Springbank, Original BottlingDuty Paid Sample b.2017One of 60 Bottles",16,2001,48.90%,700,117 €September 2018
"Springbank, Original Bottling b.1998(Cask 1966 500)",32,1966,54.20%,700,3009 €May 2019
"Springbank, Original BottlingCask Strength b.2015",12,,53.80%,700,117 €June 2019
"Longrow, Original BottlingThe Tasting Room b.2016",,,49.50%,700,80 €May 2018
"Springbank, Original BottlingLads of Lobland b.2015One of 50 Bottles (Cask 107)",19,1996,53.60%,700,206 €March 2018
"Springbank, Original Bottling b.2010One of 144 Bottles",12,1998,55.70%,700,135 €February 2017
"Springbank, Original Bottling b.1991",19,1972,46.00%,700,1041 €August 2015
"Springbank, Original BottlingOpen Day 2017 b.2016One of 252 Bottles",21,1995,46.00%,700,312 €November 2018
"Longrow, Original BottlingSingle Cask b.2017One of 360 Bottles",16,2001,54.30%,700,284 €June 2019
"Springbank, Original BottlingDuty Paid Sample b.2017",10,2007,58.90%,700,160 €September 2018
"Springbank, Original BottlingPrivate Cask b.2011(Cask 91)",10,2001,59.00%,700,86 €June 2019
"Springbank, Original BottlingPrivate Bottling",10,,57.50%,700,176 €September 2016
"Springbank, Original Bottling",12,,43.00%,700,328 €October 2013
"Springbank, Original BottlingSingle Cask b.2014One of 309 Bottles",7,2007,56.90%,700,102 €April 2019
"Hazelburn, Original Bottling b.2009One of 292 Bottles (Cask 14)",8,2001,54.60%,700,115 €April 2018
"Springbank, Original BottlingEdinburgh Festival 2018 b.2018One of 2018 Bottles",,,40.00%,700,70 €May 2019
"Springbank, Original Bottling b.1994",27,1967,46.00%,700,1355 €December 2015
"Springbank, Original Bottling180th Anniversary b.2008One of 850 Bottles (Cask 18)",15,1993,48.70%,700,178 €April 2019
"Springbank, Original BottlingSingle Cask b.2015One of 228 Bottles",15,2000,51.20%,700,175 €March 2019
"Springbank, Original Bottling2014 Release b.2014One of 1200 Bottles",25,,46.00%,700,433 €June 2019
"Springbank, Original BottlingLocal Barley b.1997(Cask 1966)",31,1966,54.20%,700,1606 €April 2015
"Hazelburn, Original BottlingDuty Paid Sample b.2017(Cask 803)",16,2001,49.90%,700,161 €January 2019
"Springbank, Original BottlingPrivate Bottling b.2003One of 186 Bottles (Cask 2966)",33,1970,53.10%,700,1607 €June 2019
"Hazelburn, Original BottlingThe Tasting Room b.2018",,,58.60%,700,63 €February 2019
"Hazelburn, Original BottlingChristmas 2012 b.2012One of 66 Bottles",,,46.00%,700,313 €September 2013
"Longrow, Original BottlingHeavily Peated b.2013One of 546 Bottles",17,1996,56.10%,700,234 €June 2019
"Springbank, Original BottlingPrivate Bottling b.2011",15,1996,46.00%,700,150 €August 2018
"Longrow, Original BottlingCV",,,46.00%,700,65 €June 2019
"Springbank, Original BottlingMarrying Strength b.2016",10,,48.90%,700,81 €January 2019
"Hazelburn, Original BottlingThe Stills",8,,46.00%,700,74 €May 2019
"Springbank, Original BottlingOne of 319 Bottles",10,,46.00%,700,404 €August 2018
"Springbank, Original Bottling b.2000One of 234 Bottles (Cask 153)",26,1974,44.90%,700,1560 €November 2018
"Springbank, Original Bottling Wooden Box",15,,46.00%,750,437 €April 2019
"Springbank, Original BottlingPrivate Bottling b.2013(Cask 145)",15,1998,58.10%,700,202 €May 2019
"Springbank, Original BottlingIan´s Artisan DramOne of 233 Bottles (Cask 315)",,1997,57.10%,700,160 €June 2019
"Springbank, Original BottlingPrivate Bottling b.1999One of 359 Bottles (Cask 424)",10,1989,46.00%,700,139 €May 2019
"Hazelburn, Original BottlingThe Stills",8,,46.00%,750,58 €August 2016
"Springbank, Original BottlingPort Wood b.2002One of 3120 Bottles",13,1989,54.20%,700,166 €March 2019
"Springbank, Original BottlingPrivate Bottling b.2003One of 242 Bottles (Cask 759)",31,1972,46.00%,700,1324 €May 2019
"Springbank, Original BottlingCask Strength",12,,54.80%,700,70 €June 2019
"Springbank, Original BottlingChristmas 2014 b.2014One of 78 Bottles",,,46.00%,700,295 €November 2018
"Springbank, Original BottlingPrivate Bottling b.2010One of 136 Bottles (Cask 08/136)",15,1995,50.20%,700,309 €June 2019
"Springbank, Original Bottling b.2007One of 104 Bottles (Cask 120)",8,1999,56.50%,700,405 €April 2018
"Springbank, Original Bottling Wooden Box b.1994",15,1979,46.00%,700,885 €March 2019
"Springbank, Original BottlingDuty Paid Sample b.2016",14,2002,58.00%,700,132 €May 2018
"Springbank, Original Bottling",,1972,46.00%,750,1225 €January 2019
"Springbank, Original BottlingSingle CaskOne of 342 Bottles",21,,48.20%,700,315 €February 2019
"Springbank, Original Bottling b.2018One of 371 Bottles (Cask 94/371-3)",25,1993,50.90%,700,339 €June 2019
"Springbank, Original BottlingSingle Cask b.2013One of 149 Bottles",17,1996,56.00%,700,187 €December 2017
"Springbank, Original BottlingVintage Cask b.2009One of 588 Bottles (Cask 260)",13,1996,55.60%,700,271 €April 2019
"Springbank, Original BottlingBourbon Cask b.2014One of 234 Bottles",19,1995,58.80%,700,237 €October 2018
"Springbank, Original Bottling b.2009One of 160 Bottles (Cask 431)",11,1998,56.00%,700,179 €March 2019
"Springbank, Original BottlingChristmas 2010 b.2010One of 66 Bottles",,,46.00%,700,368 €August 2018
"Springbank, Original BottlingCalvados Wood",12,,58.00%,700,66 €March 2014
"Springbank, Original BottlingPrestonfield House Strong Box b.1987",20,1967,46.00%,750,3015 €March 2019
"Hazelburn, Original BottlingPrivate Bottling b.2005(Cask 1037)",8,1997,59.20%,700,265 €February 2019
"Springbank, Original BottlingPrivate Bottling(Cask 89)",,1999,54.90%,700,338 €December 2018
"Springbank, Original BottlingPure Malt",5,,43.00%,1500,811 €August 2016
"Longrow, Original BottlingSherry Wood",10,,46.00%,700,165 €May 2019
"Springbank, Original Bottling b.1999(Cask 1966 508)",33,1966,53.50%,700,900 €August 2013
"Hazelburn, Original BottlingSherry Cask b.2016One of 12000 Bottles",13,2003,47.10%,700,70 €June 2019
"Springbank, Original Bottling10th Anniversary b.2013One of 546 Bottles",14,1999,57.80%,700,336 €May 2019
"Springbank, Original BottlingCask Strength",12,,56.80%,700,70 €December 2014
"Springbank, Original BottlingSingle Cask b.2016One of 438 Bottles",19,1997,57.00%,750,229 €April 2019
"Springbank, Original BottlingCeltic Cross",,1975,46.00%,700,440 €October 2018
"Springbank, Original BottlingLocal Barley b.1997(Cask 484)",31,1966,53.00%,700,2932 €April 2019
"Springbank, Original BottlingPrivate Cask b.2017One of 196 Bottles (Cask 630)",17,2000,41.60%,700,135 €March 2019
"Longrow, Original BottlingDuty Paid Sample b.2017(Cask 509)",16,2001,50.80%,700,102 €April 2019
"Springbank, Original Bottling b.1982(Cask 206)",10,1972,57.00%,750,894 €July 2014
"Springbank, Original BottlingCask Strength",12,,54.10%,700,136 €June 2019
"Springbank, Original BottlingVintage b.2000One of 300 Bottles (Cask 36)",11,1989,46.00%,700,95 €July 2013
"Hazelburn, Original BottlingDuty Paid Sample b.2017",11,2006,59.80%,700,112 €July 2018
"Springbank, Original BottlingPort Wood b.2015One of 696 Bottles",12,2003,58.30%,700,133 €June 2019
"Springbank, Original BottlingRum Wood b.2001One of 5700 Bottles",12,1989,54.60%,700,126 €May 2019
"Hazelburn, Original BottlingSauternes Wood b.2010One of 9180 Bottles",8,2002,55.90%,700,185 €April 2019
"Springbank, Original Bottling b.2015One of 276 Bottles",16,1999,55.70%,700,175 €November 2018
"Springbank, Original BottlingBourbon Wood b.2003One of 5986 Bottles",12,1991,58.50%,700,136 €May 2019
"Springbank, Original BottlingSingle Cask b.2008One of 574 Bottles (Cask 96/262)",12,1996,56.30%,750,135 €May 2015
"Springbank, Original BottlingDuty Paid Sample b.2016",14,2002,57.80%,700,598 €March 2018
"Springbank, Original Bottling175th Anniversary b.2003",12,,46.00%,700,95 €May 2019
"Springbank, Original BottlingWarehouse No.3",15,,57.10%,700,141 €June 2018
"Springbank, Original BottlingCask Strength",12,,50.30%,700,85 €March 2019
"Springbank, Original Bottling b.1990",30,,46.00%,750,1312 €May 2017
"Springbank, Original BottlingPrivate Bottling(Cask 596)",,1993,55.20%,700,418 €February 2019
"Springbank, Original BottlingGreen",13,,46.00%,700,74 €July 2018
"Springbank, Original Bottling b.2007One of 284 Bottles (Cask 386)",8,1999,57.50%,700,424 €May 2019
"Springbank, Original BottlingEdinburgh Festival 2007 b.2007One of 2007 Bottles",,,40.00%,700,67 €April 2019
"Springbank, Original BottlingCask Strength",12,,53.20%,700,88 €June 2019
"Springbank, Original BottlingPrivate Bottling b.2013One of 268 Bottles (Cask 4)",23,1990,50.30%,700,268 €April 2019
"Springbank, Original BottlingLocal Barley b.2001(Cask 1965/10)",36,1965,49.10%,700,5005 €April 2019
"Springbank, Original BottlingBourbon Wood b.2016One of 9000 Bottles",14,2002,55.80%,700,89 €June 2019
"Longrow, Original Bottling b.2003",10,1993,46.00%,700,90 €May 2019
"Hazelburn, Original Bottling b.2017One of 9000 Bottles",13,2004,47.40%,700,93 €June 2019
"Springbank, Original BottlingPrivate Bottling",,,47.00%,700,256 €March 2019
"Longrow, Original BottlingThe Tasting Room b.2013",,,48.80%,700,75 €February 2018
"Springbank, Original BottlingFresh Sherry Butt b.2016One of 540 Bottles",13,2003,56.10%,700,176 €June 2019
"Longrow, Original BottlingThe Tasting Room b.2014",,,48.00%,700,81 €December 2014
"Longrow, Original BottlingBurgundy Wood b.2011One of 7800 Bottles",14,1997,56.10%,700,152 €May 2019
"Springbank, Original Bottling Miniature",12,,46.00%,50,23 €June 2019
"Springbank, Original BottlingRum Cask b.2009(Cask 574)",16,1993,56.00%,700,58 €August 2013
"Springbank, Original BottlingDuty Paid Sample b.2017",10,2007,55.70%,700,142 €September 2018
"Springbank, Original BottlingDuty Paid Sample b.2016",12,2004,57.10%,700,118 €January 2018
"Springbank, Original Bottling b.2014One of 175 Bottles (Cask 124)",21,1993,55.70%,700,230 €October 2016
"Springbank, Original BottlingNicholls and Sauvala",15,,53.40%,700,185 €March 2018
"Springbank, Original Bottling",,1965,46.00%,750,4172 €May 2019
"Springbank, Original BottlingLimited b.1999One of 6 Bottles",40,,40.00%,700,4480 €January 2019
"Springbank, Original BottlingDuty Paid Sample b.2016",14,2002,57.70%,700,233 €August 2018
"Hazelburn, Original BottlingChristmas 2012 b.2012One of 66 Bottles",,,46.00%,700,313 €September 2013
"Longrow, Original BottlingSingle Cask b.2017One of 366 Bottles (Cask 54)",16,2001,54.60%,700,235 €June 2019
"Springbank, Original BottlingDuty Paid Sample b.2016",10,2006,58.80%,700,129 €August 2017
"Springbank, Original BottlingDuty Paid Sample b.2017",10,2007,57.70%,700,127 €April 2019
"Springbank, Original BottlingPure Malt",8,,43.00%,750,450 €July 2017
"Springbank, Original BottlingPrivate Bottling b.2014One of 126 Bottles (Cask 510)",18,1996,55.20%,700,169 €May 2018
"Springbank, Original BottlingMarrying Strength b.2016",10,,48.90%,700,81 €January 2019
"Longrow, Original Bottling",10,,46.00%,700,102 €June 2019
"Springbank, Original BottlingMachrianish Golf Club (125th Anniversary) b.2001One of 125 Bottles",10,,46.00%,700,103 €April 2019
