age,vintage,bottled,avp,size,price,name,bottling,bottler,loc/type,country,name_1,name_2
45.0,1967.0,2012.0,43.00%,700,664.8900000000001,Longmorn,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Longmorn,Longmorn
35.0,1975.0,2010.0,44.00%,700,380.73,Longmorn The Nectar of the Daily Drams,"Daily Dram, Speyside Single Malt",Daily Dram,Speyside,UK,Longmorn,Longmorn The
11.0,2001.0,2012.0,46.00%,700,130.98000000000002,Longrow (Rundlets & Kilderkins),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Longrow,Longrow (Rundlets
11.0,2001.0,2012.0,57.10%,700,107.67000000000002,Longrow (Rundlets & Kilderkins),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Longrow,Longrow (Rundlets
9.0,2007.0,2016.0,56.30%,700,129.87,Longrow (Springbank Society),"Original Bottling, Campbeltown Single Malt",Original Bottling,Campbeltown,UK,Longrow,Longrow (Springbank
18.0,1974.0,1992.0,43.00%,50,176.49,Macallan,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan
18.0,1993.0,2011.0,43.00%,700,351.87,Macallan,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan
18.0,1995.0,2013.0,43.00%,700,295.2600000000001,Macallan,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan
18.0,1996.0,2014.0,43.00%,700,290.82000000000005,Macallan,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan
26.0,1966.0,1992.0,43.00%,50,177.60000000000005,Macallan,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan
18.0,1971.0,1989.0,43.00%,50,176.49,Macallan,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan
25.0,1972.0,1997.0,43.00%,700,547.23,Macallan Finest Collection,"Hart Brothers, Speyside Single Malt",Hart Brothers,Speyside,UK,Macallan,Macallan Finest
20.0,1975.0,1995.0,46.00%,700,328.56,Macallan First Cask,"Direct Wines, Speyside Single Malt",Direct Wines,Speyside,UK,Macallan,Macallan First
19.0,1975.0,1994.0,43.00%,700,229.77,Macallan,"The Ultimate, Speyside Single Malt",The Ultimate,Speyside,UK,Macallan,Macallan
15.0,1982.0,1997.0,58.30%,700,442.89,Macallan Private Cask,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Private
17.0,1987.0,2004.0,46.00%,700,276.39000000000004,Macallan,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Macallan,Macallan
18.0,1988.0,2006.0,57.10%,700,369.63000000000005,Macallan Sestante Collection (Italian Import),"Silver Seal, Speyside Single Malt",Silver Seal,Speyside,UK,Macallan,Macallan Sestante
11.0,1988.0,1999.0,57.80%,700,515.0400000000002,Macallan 24.58,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Macallan,Macallan 24.58
14.0,1989.0,2003.0,51.40%,700,290.82000000000005,Macallan Malts of Distinction,"Morrison Fairlie Distillery Co., Speyside Single Malt",Morrison Fairlie Distillery Co.,Speyside,UK,Macallan,Macallan Malts
13.0,1989.0,2002.0,45.00%,700,562.7700000000002,Macallan Single Cask,"Samaroli, Speyside Single Malt",Samaroli,Speyside,UK,Macallan,Macallan Single
,1989.0,,40.00%,700,158.73000000000005,Macallan Whisky Galore,"Duncan Taylor, Speyside Single Malt",Duncan Taylor,Speyside,UK,Macallan,Macallan Whisky
8.0,1990.0,1998.0,40.00%,700,104.34,Macallan Speymalt,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Macallan,Macallan Speymalt
12.0,1990.0,2002.0,40.00%,700,348.54,Macallan Buccaneer,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Buccaneer
12.0,1990.0,2002.0,46.00%,700,87.69000000000004,Macallan Barrel Selection,"Wilson & Morgan, Speyside Single Malt",Wilson & Morgan,Speyside,UK,Macallan,Macallan Barrel
12.0,1992.0,2004.0,40.00%,1000,239.76,Macallan Elegancia,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Elegancia
21.0,1997.0,2017.0,46.00%,700,236.43,Macallan Life is a Circus,"High Spirits' Collection, Speyside Single Malt",High Spirits' Collection,Speyside,UK,Macallan,Macallan Life
13.0,1997.0,2010.0,52.30%,50,286.38000000000005,Macallan Easter Elchie,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Macallan,Macallan Easter
11.0,1975.0,1986.0,40.00%,750,223.11,Macduff Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Macduff,Macduff Connoisseurs
10.0,2006.0,2016.0,46.00%,700,48.84,Macduff,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Macduff,Macduff
22.0,1974.0,1996.0,60.10%,700,285.2700000000001,Mannochmore Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Mannochmore,Mannochmore Rare
4.0,2012.0,2016.0,58.80%,700,222.00000000000003,Shinshu Mars Komagatake (60th Anniversary),"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Shinshu,Shinshu Mars
35.0,1969.0,2004.0,51.20%,700,590.5200000000002,Millburn Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Millburn,Millburn Rare
18.0,1975.0,1993.0,58.90%,700,308.5800000000001,Millburn Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Millburn,Millburn Rare
25.0,1975.0,2000.0,61.90%,700,372.96,Millburn Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Millburn,Millburn Rare
30.0,1968.0,1998.0,40.00%,700,428.46,Miltonduff,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Miltonduff,Miltonduff
32.0,1981.0,2013.0,54.20%,700,248.64,Miltonduff,"Adelphi, Speyside Single Malt",Adelphi,Speyside,UK,Miltonduff,Miltonduff
18.0,1989.0,2007.0,60.00%,700,630.48,Miyagikyo Single Cask,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Miyagikyo,Miyagikyo Single
15.0,1971.0,1986.0,43.00%,750,973.47,Mortlach Duthie for Corti,"R. W. Duthie & Co., Speyside Single Malt",R. W. Duthie & Co.,Speyside,UK,Mortlach,Mortlach Duthie
22.0,1975.0,1997.0,46.00%,700,228.66000000000003,Mortlach First Cask,"Direct Wines, Speyside Single Malt",Direct Wines,Speyside,UK,Mortlach,Mortlach First
22.0,1980.0,2002.0,63.80%,700,626.0400000000002,Mortlach,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Mortlach,Mortlach
21.0,1991.0,2012.0,46.00%,700,147.63000000000005,Mortlach First Cask,"Direct Wines, Speyside Single Malt",Direct Wines,Speyside,UK,Mortlach,Mortlach First
15.0,2001.0,2016.0,55.10%,700,144.3,Mortlach 76.135,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Mortlach,Mortlach 76.135
13.0,2004.0,2017.0,50.00%,700,114.33,Mortlach Old Particular,"Douglas Laing, Speyside Single Malt",Douglas Laing,Speyside,UK,Mortlach,Mortlach Old
,1970.0,,40.00%,50,22.20000000000001,Miltonduff Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Miltonduff,Miltonduff Connoisseurs
14.0,1968.0,1982.0,40.00%,750,336.3300000000001,North Port Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,North,North Port
20.0,1979.0,1999.0,61.20%,700,376.29,North Port Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,North,North Port
6.0,2004.0,2010.0,60.50%,700,217.56000000000003,Octomore Futures 2004 (The Beast),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Octomore,Octomore Futures
19.0,1970.0,1989.0,46.00%,700,284.16,Aberlour,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Aberlour,Aberlour
19.0,1974.0,1993.0,46.00%,700,180.93,Aberlour First Cask,"Direct Wines, Speyside Single Malt",Direct Wines,Speyside,UK,Aberlour,Aberlour First
21.0,1974.0,1995.0,55.50%,700,333.00000000000006,Aberlour,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Aberlour,Aberlour
23.0,1989.0,2012.0,54.90%,700,128.76000000000002,Aberlour,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Aberlour,Aberlour
25.0,1990.0,2015.0,51.40%,700,136.53,Aberlour Small Batch,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Aberlour,Aberlour Small
25.0,1990.0,2015.0,51.40%,700,136.53,Aberlour Small Batch,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Aberlour,Aberlour Small
13.0,1972.0,1985.0,43.00%,750,1017.87,Ardbeg,"Sestante, Islay Single Malt",Sestante,Islay,UK,Ardbeg,Ardbeg
13.0,1990.0,2003.0,55.00%,700,588.3000000000002,Ardbeg Cask Strength (Limited Edition),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Ardbeg,Ardbeg Cask
8.0,1991.0,1999.0,43.00%,760,108.78000000000002,Ardbeg,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Ardbeg,Ardbeg
18.0,1991.0,2009.0,50.00%,700,528.36,Ardbeg,"Silver Seal, Islay Single Malt",Silver Seal,Islay,UK,Ardbeg,Ardbeg
23.0,1993.0,2016.0,47.70%,700,291.93,Ardbeg,"Cadenhead, Islay Single Malt",Cadenhead,Islay,UK,Ardbeg,Ardbeg
20.0,1993.0,2013.0,57.20%,700,248.64,Ardbeg,"Dewar Rattray, Islay Single Malt",Dewar Rattray,Islay,UK,Ardbeg,Ardbeg
9.0,1996.0,2005.0,46.00%,700,120.99,Ardbeg Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail,Islay,UK,Ardbeg,Ardbeg Connoisseurs
13.0,1998.0,2011.0,55.10%,700,624.9300000000002,Ardbeg (Feis Ile 2011),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Ardbeg,Ardbeg (Feis
25.0,2001.0,,57.40%,700,309.69000000000005,Ardbeg,"Silver Seal, Islay Single Malt",Silver Seal,Islay,UK,Ardbeg,Ardbeg
4.0,2002.0,2006.0,59.90%,700,695.97,Ardbeg Young Uigeadail (The Ardbeg Committee),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Ardbeg,Ardbeg Young
20.0,1985.0,2005.0,54.10%,700,170.94000000000003,Ardmore 66.20,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Ardmore,Ardmore 66.20
8.0,2008.0,2016.0,60.10%,700,86.58000000000001,Ardmore 66.104,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Ardmore,Ardmore 66.104
8.0,1995.0,2003.0,55.00%,700,234.21,Arran 121.2,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society,Islands,UK,Arran,Arran 121.2
12.0,1996.0,2008.0,55.60%,700,99.9,Arran,"Scots Whisky-Forum, Islands Single Malt",Scots Whisky-Forum,Islands,UK,Arran,Arran
19.0,1996.0,2015.0,49.20%,700,208.68,Arran Signle Cask (Taiwan Exclusive),"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Signle
18.0,1998.0,2016.0,53.70%,700,120.99,Arran Single Cask,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Single
14.0,2000.0,2014.0,55.50%,700,101.01,Arran Single Cask,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Single
16.0,2000.0,2016.0,53.00%,700,116.55,Arran 121.96,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society,Islands,UK,Arran,Arran 121.96
9.0,2005.0,2014.0,50.70%,700,81.03,Arran Peated Edition (Private Cask),"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Peated
,1995.0,,43.00%,700,57.72000000000001,Arran Founder´s Reserve (First Release),"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Founder´s
35.0,1975.0,2010.0,46.90%,700,570.5400000000002,Auchentoshan Bourbon Cask,"Original Bottling, Lowlands Single Malt",Original Bottling,Lowlands,UK,Auchentoshan,Auchentoshan Bourbon
12.0,2005.0,2017.0,59.90%,200,94.35,Auchentoshan Distillery Cask,"Original Bottling, Lowlands Single Malt",Original Bottling,Lowlands,UK,Auchentoshan,Auchentoshan Distillery
27.0,1989.0,2016.0,57.30%,700,139.86,Auchroisk,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Auchroisk,Auchroisk
25.0,1990.0,2015.0,57.50%,700,189.81000000000003,Aultmore,"Master of Malt, Speyside Single Malt",Master of Malt,Speyside,UK,Aultmore,Aultmore
12.0,1991.0,2003.0,57.90%,700,129.87,Aultmore 73.13,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Aultmore,Aultmore 73.13
14.0,1995.0,2009.0,43.00%,700,54.39000000000001,Aultmore Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Aultmore,Aultmore Connoisseurs
38.0,1966.0,2004.0,44.00%,700,752.58,Balblair,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Balblair,Balblair
23.0,1990.0,,46.00%,50,139.86,Balblair 2nd Release,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Balblair,Balblair 2nd
26.0,1990.0,2016.0,44.40%,700,165.39,Balblair,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Balblair,Balblair
14.0,2001.0,2015.0,51.90%,700,208.68,Balmenach Vintage Pin Up Series,"The Daily Dram, Speyside Single Malt",The Daily Dram,Speyside,UK,Balmenach,Balmenach Vintage
15.0,1977.0,1992.0,50.40%,700,375.18,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Balvenie,Balvenie Single
19.0,1981.0,2000.0,50.40%,700,408.48,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Balvenie,Balvenie Single
15.0,1996.0,2011.0,59.40%,700,614.94,Balvenie Craftman´s Reserve (The Cooper),"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Balvenie,Balvenie Craftman´s
36.0,1966.0,2002.0,54.00%,750,1262.0700000000004,Banff Raw Cask (US Import),"Blackadder, Speyside Single Malt",Blackadder,Speyside,UK,Banff,Banff Raw
33.0,1975.0,2008.0,49.20%,700,436.23,Banff Exclusive Malts (Single Cask),"Creative Whisky Company, Speyside Single Malt",Creative Whisky Company,Speyside,UK,Banff,Banff Exclusive
27.0,1976.0,2003.0,51.43%,750,378.51000000000016,Banff (US Import),"Blackadder, Speyside Single Malt",Blackadder,Speyside,UK,Banff,Banff (US
24.0,1977.0,2001.0,50.00%,700,450.66,Banff,"Silver Seal, Speyside Single Malt",Silver Seal,Speyside,UK,Banff,Banff
20.0,1980.0,2000.0,43.00%,700,225.33,Banff,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Banff,Banff
26.0,1974.0,2000.0,51.50%,700,906.87,Ben Nevis Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Ben,Ben Nevis
18.0,1990.0,2008.0,61.20%,700,129.87,Ben Nevis The Cross Hill,"Jumping Jack Productions, Highlands Single Malt",Jumping Jack Productions,Highlands,UK,Ben,Ben Nevis
21.0,1990.0,2011.0,46.00%,700,94.35,Ben Nevis Red Berry Cream,"Wemyss Malts, Highlands Single Malt",Wemyss Malts,Highlands,UK,Ben,Ben Nevis
18.0,1996.0,2014.0,46.00%,700,89.91000000000004,BenRiach Small Batch,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,BenRiach,BenRiach Small
12.0,1969.0,1981.0,40.00%,750,324.12,BenRiach Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,BenRiach,BenRiach Connoisseurs
13.0,1999.0,2012.0,46.00%,700,67.71000000000001,BenRiach Virgin Oak,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,BenRiach,BenRiach Virgin
14.0,1968.0,1982.0,40.00%,750,261.96000000000004,Benrinnes Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Benrinnes,Benrinnes Connoisseurs
21.0,1974.0,1995.0,60.40%,700,295.2600000000001,Benrinnes Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Benrinnes,Benrinnes Rare
5.0,2000.0,2005.0,45.00%,700,41.07,Loch Lomond Distillery Select (Organix),"Original Bottling, Highlands Single Grain",Original Bottling,Highlands,UK,Loch,Loch Lomond
42.0,1963.0,2005.0,44.10%,700,417.36,Lochside Clan Denny,"Hunter Hamilton, Highlands Single Grain",Hunter Hamilton,Highlands,UK,Lochside,Lochside Clan
37.0,1966.0,2003.0,40.00%,700,553.8900000000001,Pulteney,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Pulteney,Pulteney
15.0,2001.0,2016.0,58.20%,700,134.31,Pulteney 52.21,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Pulteney,Pulteney 52.21
15.0,2001.0,2016.0,62.20%,700,213.12,Port Charlotte Archives,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Port,Port Charlotte
12.0,2003.0,2015.0,50.00%,700,129.87,Port Charlotte Private Cask (Heavily Peated),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Port,Port Charlotte
6.0,2001.0,2007.0,61.60%,700,195.36,Port Charlotte PC6,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Port,Port Charlotte
7.0,2001.0,2008.0,61.00%,700,157.62,Port Charlotte PC7,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Port,Port Charlotte
10.0,2007.0,2017.0,60.40%,500,199.8,Port Charlotte Cask Exploration (Cubaireachd),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Port,Port Charlotte
23.0,1975.0,1998.0,43.00%,700,517.26,Port Ellen,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Port,Port Ellen
24.0,1975.0,1999.0,43.00%,700,459.54,Port Ellen Millennium Edition (Velier Import),"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Port,Port Ellen
25.0,1976.0,2001.0,50.00%,700,499.50000000000006,Port Ellen The Old Malt Cask,"Douglas Laing, Islay Single Malt",Douglas Laing,Islay,UK,Port,Port Ellen
18.0,1976.0,1994.0,46.00%,700,606.0600000000002,Port Ellen First Cask,"Direct Wines, Islay Single Malt",Direct Wines,Islay,UK,Port,Port Ellen
33.0,1979.0,2012.0,43.00%,700,555.0,Port Ellen,"Mackillop's Choice, Islay Single Malt",Mackillop's Choice,Islay,UK,Port,Port Ellen
18.0,1979.0,1997.0,56.30%,700,613.83,Port Ellen Silent Stills,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Port,Port Ellen
18.0,1979.0,1997.0,56.30%,50,167.61,Port Ellen Silent Stills,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Port,Port Ellen
23.0,1979.0,2002.0,43.00%,700,352.98,Port Ellen,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Port,Port Ellen
16.0,1980.0,1996.0,46.00%,700,650.46,Port Ellen First Cask,"Direct Wines, Islay Single Malt",Direct Wines,Islay,UK,Port,Port Ellen
25.0,1982.0,2007.0,57.70%,700,647.1300000000001,Port Ellen Old & Rare,"Douglas Laing, Islay Single Malt",Douglas Laing,Islay,UK,Port,Port Ellen
27.0,1982.0,2009.0,55.50%,700,500.61000000000007,Port Ellen,"Old Bothwell, Islay Single Malt",Old Bothwell,Islay,UK,Port,Port Ellen
28.0,1982.0,2010.0,57.50%,700,490.62000000000006,Port Ellen,"Old Bothwell, Islay Single Malt",Old Bothwell,Islay,UK,Port,Port Ellen
14.0,1983.0,1997.0,58.10%,700,530.58,Port Ellen Cooper´s Choice,"The Vintage Malt Whisky Co Ltd., Islay Single Malt",The Vintage Malt Whisky Co Ltd.,Islay,UK,Port,Port Ellen
23.0,1983.0,2006.0,50.00%,700,606.0600000000002,Port Ellen,"Fortnum & Mason, Islay Single Malt",Fortnum & Mason,Islay,UK,Port,Port Ellen
27.0,1983.0,2010.0,59.00%,700,649.35,Port Ellen Cask Strength,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Port,Port Ellen
,1938.0,,40.00%,50,156.51000000000005,Macallan Pride of Strathspey,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Macallan,Macallan Pride
20.0,1981.0,2001.0,62.30%,700,495.06000000000006,Rosebank Rare Malts,"Original Bottling, Lowlands Single Malt",Original Bottling,Lowlands,UK,Rosebank,Rosebank Rare
20.0,1989.0,2009.0,52.10%,700,368.52,Rosebank,"Cadenhead, Lowlands Single Malt",Cadenhead,Lowlands,UK,Rosebank,Rosebank
,1989.0,,57.10%,700,227.55,Rosebank,"Gradls Whiskyfässla, Lowlands Single Malt",Gradls Whiskyfässla,Lowlands,UK,Rosebank,Rosebank
13.0,1989.0,2002.0,60.60%,700,231.99,Rosebank Veldenstein Castle (Edition no.2),"Scotch Broth, Lowlands Single Malt",Scotch Broth,Lowlands,UK,Rosebank,Rosebank Veldenstein
15.0,1990.0,2005.0,46.00%,700,258.63,Rosebank,"The Lost Distillery Company, Lowlands Single Malt",The Lost Distillery Company,Lowlands,UK,Rosebank,Rosebank
