30,1971,2001,56.40%,700 ml,4280,NA,12819 €,Macallan Fine and Rare,"Original Bottling, Speyside Single Malt"
30,1971,2001,55.90%,700 ml,7556,NA,11066 €,Macallan Fine and Rare,"Original Bottling, Speyside Single Malt"
22,1974,1996,43.00%,700 ml,NA,NA,371 €,Macallan,"Blackadder, Speyside Single Malt"
30,1974,2004,56.50%,700 ml,929038,NA,13590 €,Macallan Fine and Rare,"Original Bottling, Speyside Single Malt"
NA,1974,NA,43.00%,700 ml,NA,NA,995 €,Macallan Speymalt,"Gordon & MacPhail, Speyside Single Malt"
14,1980,1994,43.00%,750 ml,NA,NA,432 €,Macallan,"Signatory Vintage, Speyside Single Malt"
19,1988,2007,54.20%,700 ml,8423,291,198 €,Macallan Rare Auld,"Duncan Taylor, Speyside Single Malt"
25,1989,2014,54.70%,700 ml,NA,184,578 €,Macallan Artist Collection,"La Maison du Whisky, Speyside Single Malt"
25,1989,2014,51.40%,700 ml,NA,206,419 €,Macallan,"Sansibar, Speyside Single Malt"
12,1989,2001,60.10%,700 ml,NA,NA,129 €,Macallan Barrel Selection,"Wilson & Morgan, Speyside Single Malt"
17,1991,2008,46.00%,700 ml,NA,NA,217 €,Macallan,"Original Bottling, Speyside Single Malt"
20,1994,2014,43.00%,700 ml,NA,NA,120 €,Macallan Speymalt,"Gordon & MacPhail, Speyside Single Malt"
8,1996,2004,46.00%,700 ml,NA,1200,108 €,Macallan,"Murray McDavid, Speyside Single Malt"
12,1998,2010,46.00%,700 ml,NA,2000,153 €,Macallan,"Murray McDavid, Speyside Single Malt"
25,NA,NA,40.00%,700 ml,NA,150,285 €,Macallan,"Royal Mile Whiskies, Speyside Single Malt"
30,NA,NA,43.00%,700 ml,NA,1000,2716 €,Macallan Masters of Photography (Rankin),"Original Bottling, Speyside Single Malt"
NA,NA,NA,58.40%,750 ml,NA,NA,1361 €,Macallan Cask Strength (Red Label US Import),"Original Bottling, Speyside Single Malt"
NA,NA,NA,40.00%,500 ml,NA,NA,159 €,Macallan Decades (Fifties),"Original Bottling, Speyside Single Malt"
16,1975,1991,40.00%,700 ml,NA,NA,142 €,Macduff Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
17,1978,1995,43.00%,50 ml,NA,1320,17 €,Macduff,"Signatory Vintage, Highlands Single Malt"
NA,NA,NA,48.60%,500 ml,3,372,127 €,Macduff,"That Boutique-y Whisky Company, Highlands Single Malt"
50,1939,1989,40.00%,50 ml,NA,NA,74 €,Macallan,"Gordon & MacPhail, Speyside Single Malt"
23,1966,1989,61.40%,750 ml,NA,NA,1953 €,Macduff,"Antica Casa Marchesi Spinola, Highlands Single Malt"
19,1990,2009,61.00%,700 ml,36385,100,699 €,Miyagikyo Single Cask,"Original Bottling, Japan Single Malt"
9,2002,2011,62.00%,700 ml,101127,NA,404 €,Miyagikyo Single Cask,"Original Bottling, Japan Single Malt"
NA,NA,NA,55.00%,500 ml,NA,NA,142 €,Miyagikyo Fruity & Rich,"Original Bottling, Japan Single Malt"
NA,NA,NA,55.00%,500 ml,NA,NA,134 €,Miyagikyo Malty & Soft,"Original Bottling, Japan Single Malt"
NA,NA,NA,45.00%,500 ml,NA,NA,44 €,Miyagikyo Single Malt (Old Style),"Original Bottling, Japan Single Malt"
10,NA,NA,43.00%,700 ml,NA,NA,66 €,Mortlach Scottish Wildlife,"Signatory Vintage, Speyside Single Malt"
22,1969,1991,50.50%,50 ml,NA,NA,28 €,Mortlach,"Cadenhead, Speyside Single Malt"
NA,1977,NA,40.00%,700 ml,NA,NA,571 €,Mortlach Van Gogh Collection,"Sestante, Speyside Single Malt"
25,1988,2013,56.80%,700 ml,NA,576,153 €,Mortlach Sherry Cask,"Cadenhead, Speyside Single Malt"
18,1988,2006,59.60%,700 ml,NA,617,272 €,Mortlach,"Signatory Vintage, Speyside Single Malt"
14,1990,2004,43.00%,700 ml,4428,481,80 €,Mortlach,"Signatory Vintage, Speyside Single Malt"
18,1990,2008,46.00%,700 ml,4421,720,89 €,Mortlach Cooper´s Choice,"The Vintage Malt Whisky Co Ltd., Speyside Single Malt"
22,1992,2014,57.10%,700 ml,10587,225,318 €,Mortlach XOP,"Douglas Laing, Speyside Single Malt"
18,1979,1997,40.00%,700 ml,NA,NA,131 €,Mosstowie Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
22,1974,1996,40.00%,700 ml,NA,NA,189 €,Brechin Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
23,1971,1994,54.70%,200 ml,NA,NA,281 €,North Port Rare Malts,"Original Bottling, Highlands Single Malt"
12,NA,NA,40.00%,750 ml,NA,NA,222 €,Oban (1980s),"Original Bottling, Highlands Single Malt"
13,NA,NA,62.00%,750 ml,NA,NA,443 €,Oban Manager´s Dram (1990s),"Original Bottling, Highlands Single Malt"
19,NA,NA,59.24%,700 ml,NA,NA,465 €,Oban Manager´s Dram,"Original Bottling, Highlands Single Malt"
14,1972,1986,40.00%,750 ml,NA,NA,254 €,Oban Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
15,2000,2015,43.00%,700 ml,NA,NA,62 €,Oban Distillers Edition,"Original Bottling, Highlands Single Malt"
21,1967,1988,43.00%,720 ml,NA,498,2965 €,Karuizawa (Ocean),"Original Bottling, Japan Single Malt"
12,NA,NA,43.00%,760 ml,NA,NA,90 €,Karuizawa Sanraku Ocean (Old Style),"Original Bottling, Japan Single Malt"
7,2009,2016,62.10%,700 ml,335,NA,314 €,Octomore Private Cask,"Original Bottling, Islay Single Malt"
5,NA,NA,62.50%,700 ml,NA,15000,212 €,Octomore 2.1,"Original Bottling, Islay Single Malt"
5,NA,NA,59.50%,700 ml,NA,NA,129 €,Octomore 7.1,"Original Bottling, Islay Single Malt"
5,2002,2007,46.00%,700 ml,NA,9600,152 €,Octomore Futures,"Original Bottling, Islay Single Malt"
13,1977,1990,58.40%,50 ml,NA,NA,23 €,Pittyvaich,"Cadenhead, Speyside Single Malt"
15,2002,2017,59.40%,700 ml,2,267,165 €,Port Charlotte Double Wood,"Original Bottling, Islay Single Malt"
10,2005,2015,55.10%,700 ml,NA,300,187 €,Port Charlotte Islay House (Feis Ile 2016),"Original Bottling, Islay Single Malt"
9,2001,2010,59.20%,700 ml,NA,6000,155 €,Port Charlotte PC9,"Original Bottling, Islay Single Malt"
11,2005,2016,62.40%,500 ml,1905,288,126 €,Port Charlotte Cask Exploration (Barcadh nan Tonn),"Original Bottling, Islay Single Malt"
13,NA,NA,43.00%,50 ml,NA,NA,60 €,Port Ellen,"Master of Malt, Islay Single Malt"
10,1970,NA,40.00%,750 ml,NA,NA,619 €,Port Ellen Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt"
NA,1974,NA,40.00%,50 ml,NA,NA,39 €,Port Ellen Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt"
27,1978,2005,54.80%,700 ml,NA,396,650 €,Port Ellen Old & Rare,"Douglas Laing, Islay Single Malt"
14,1979,1993,43.00%,50 ml,1847,2400,63 €,Port Ellen,"Signatory Vintage, Islay Single Malt"
NA,1980,NA,40.00%,50 ml,NA,NA,53 €,Port Ellen Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt"
25,1982,2007,46.00%,700 ml,NA,119,414 €,Port Ellen Single Cask,"The Queen of the Moorlands, Islay Single Malt"
25,1982,2007,51.50%,700 ml,1144,294,471 €,Port Ellen,"The Dormant Distillery Company, Islay Single Malt"
12,1989,2001,54.70%,700 ml,NA,276,270 €,Rosebank Authentic Collection,"Cadenhead, Lowlands Single Malt"
20,1990,2010,46.00%,700 ml,607,769,270 €,Rosebank Chieftain´s,"Ian Macleod, Lowlands Single Malt"
16,1991,2007,40.00%,700 ml,NA,NA,225 €,Rosebank Connoisseurs Choice,"Gordon & MacPhail, Lowlands Single Malt"
11,1993,2004,50.00%,700 ml,NA,NA,228 €,Rosebank The Old Malt Cask,"Douglas Laing, Lowlands Single Malt"
22,1972,1994,40.00%,700 ml,NA,NA,173 €,Brackla Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt"
38,1976,2014,52.90%,700 ml,NA,150,356 €,Brackla,"Cadenhead, Highlands Single Malt"
12,NA,NA,40.00%,700 ml,NA,NA,33 €,Lochnagar Highland Single Malt,"Original Bottling, Highlands Single Malt"
24,NA,NA,50.10%,50 ml,NA,NA,22 €,Scapa,"Cadenhead, Islands Single Malt"
10,1984,1994,40.00%,700 ml,NA,NA,138 €,Scapa,"Gordon & MacPhail, Islands Single Malt"
30,1986,2016,61.00%,700 ml,NA,1137,1655 €,Shinshu Mars Komagatake,"Original Bottling, Japan Single Malt"
3,NA,NA,57.00%,700 ml,198,1200,136 €,Shinshu Mars Komagatake,"Original Bottling, Japan Single Malt"
NA,NA,NA,40.00%,700 ml,NA,NA,59 €,Glen Ord Singleton (Signature),"Original Bottling, Highlands Single Malt"
15,1975,1990,60.00%,50 ml,NA,NA,21 €,Speyburn,"Cadenhead, Speyside Single Malt"
40,1975,2015,51.30%,700 ml,NA,425,478 €,Speyside Distillery,"Sansibar, Speyside Single Malt"
10,NA,NA,46.00%,700 ml,NA,NA,44 €,Springbank,"Original Bottling, Campbeltown Single Malt"
10,NA,NA,57.00%,700 ml,NA,NA,99 €,Springbank 100 Proof (Black Label),"Original Bottling, Campbeltown Single Malt"
10,NA,NA,43.00%,750 ml,NA,NA,185 €,Springbank (1980s),"Original Bottling, Campbeltown Single Malt"
12,NA,2002,57.00%,700 ml,NA,NA,709 €,Springbank 100 Proof (Christmas 2002),"Original Bottling, Campbeltown Single Malt"
12,NA,NA,57.30%,700 ml,NA,NA,97 €,Springbank Blues Edition,"Original Bottling, Campbeltown Single Malt"
34,1964,1998,52.20%,700 ml,NA,NA,2107 €,Springbank Authentic Collection,"Cadenhead, Campbeltown Single Malt"
31,1965,1996,45.30%,500 ml,NA,NA,595 €,Springbank,"The Bottlers, Campbeltown Single Malt"
20,1967,1987,46.00%,50 ml,1472,NA,121 €,Springbank Prestonfield,"Original Bottling, Campbeltown Single Malt"
18,1973,1991,57.50%,700 ml,NA,NA,1160 €,Springbank,"Cadenhead, Campbeltown Single Malt"
10,1977,1987,57.00%,750 ml,NA,NA,1305 €,Springbank (Italian Import),"Original Bottling, Campbeltown Single Malt"
12,1989,2001,54.60%,700 ml,NA,5700,107 €,Springbank Rum Wood,"Original Bottling, Campbeltown Single Malt"
24,1992,2016,51.70%,700 ml,NA,191,363 €,Springbank Art of Whisky,"Elixir Distillers, Campbeltown Single Malt"
NA,NA,2015,51.80%,700 ml,NA,150,234 €,Springbank,"Sansibar, Campbeltown Single Malt"
19,1994,2013,53.10%,700 ml,NA,33,198 €,Springbank Duty Paid Sample,"Original Bottling, Campbeltown Single Malt"
12,1997,2009,54.40%,700 ml,NA,9360,119 €,Springbank Claret Wood,"Original Bottling, Campbeltown Single Malt"
14,2002,2016,57.10%,700 ml,NA,NA,261 €,Springbank Duty Paid Sample,"Original Bottling, Campbeltown Single Malt"
13,2003,2016,57.00%,700 ml,NA,540,164 €,Springbank,"Cadenhead, Campbeltown Single Malt"
9,2007,2016,56.70%,700 ml,NA,NA,99 €,Springbank Bourbon Barrel,"Original Bottling, Campbeltown Single Malt"
7,2007,2014,56.90%,700 ml,NA,309,118 €,Springbank Single Cask,"Original Bottling, Campbeltown Single Malt"
25,NA,NA,46.00%,700 ml,NA,NA,884 €,Springbank (1990s),"Original Bottling, Campbeltown Single Malt"
30,NA,NA,46.00%,50 ml,NA,NA,100 €,Springbank (1990s),"Original Bottling, Campbeltown Single Malt"
8,NA,NA,43.00%,750 ml,NA,NA,481 €,Springbank (1970s),"Original Bottling, Campbeltown Single Malt"
12,NA,NA,45.71%,750 ml,NA,NA,1115 €,Springbank (1970s),"Original Bottling, Campbeltown Single Malt"
18,NA,NA,46.00%,700 ml,NA,326,232 €,Springbank Renegade,"Mark Reyner's, Campbeltown Single Malt"
15,1965,1980,40.00%,750 ml,NA,NA,577 €,St Magdalene Connoisseurs Choice,"Gordon & MacPhail, Lowlands Single Malt"
29,1966,1995,40.00%,700 ml,NA,NA,483 €,St Magdalene Connoisseurs Choice,"Gordon & MacPhail, Lowlands Single Malt"
30,1975,2005,50.00%,700 ml,NA,184,819 €,St Magdalene,"Silver Seal, Lowlands Single Malt"
33,1982,2015,46.00%,700 ml,NA,431,465 €,St Magdalene Rare Old,"Gordon & MacPhail, Lowlands Single Malt"
20,1978,1998,62.70%,700 ml,NA,396,1233 €,St Magdalene (Water),"Original Bottling, Lowlands Single Malt"
14,NA,2016,57.80%,700 ml,1,NA,96 €,Strathisla Hand Filled,"Original Bottling, Speyside Single Malt"
40,1955,1995,40.00%,700 ml,NA,NA,760 €,Strathisla,"Gordon & MacPhail, Speyside Single Malt"
21,1972,1993,62.10%,50 ml,7510,NA,26 €,Strathisla Cask Strength,"Gordon & MacPhail, Speyside Single Malt"
27,1976,2003,46.00%,700 ml,NA,600,294 €,Strathisla Mission,"Murray McDavid, Speyside Single Malt"
26,1989,2015,57.60%,500 ml,NA,518,187 €,Strathisla Distillery Reserve,"Original Bottling, Speyside Single Malt"
14,2002,2016,59.80%,700 ml,100391,546,124 €,Strathisla Distillery Reserve Collection,"Original Bottling, Speyside Single Malt"
25,NA,NA,43.00%,700 ml,NA,NA,313 €,Strathisla Distillery Labels,"Gordon & MacPhail, Speyside Single Malt"
30,NA,NA,43.00%,700 ml,NA,NA,339 €,Strathisla,"Original Bottling, Speyside Single Malt"
40,1963,2003,50.00%,700 ml,617,444,591 €,Strathmill The Old Malt Cask,"Douglas Laing, Speyside Single Malt"
38,1975,2013,42.10%,700 ml,NA,112,219 €,Strathmill,"Malts of Scotland, Speyside Single Malt"
12,1980,1992,60.70%,700 ml,NA,NA,268 €,Strathmill 100.1,"Scotch Malt Whisky Society, Speyside Single Malt"
32,1983,2015,51.00%,700 ml,NA,250,327 €,Strathmill XOP,"Douglas Laing, Speyside Single Malt"
22,1992,2014,50.40%,200 ml,NA,NA,56 €,Strathmill,"Cadenhead, Speyside Single Malt"
25,1988,2013,52.40%,700 ml,NA,2700,220 €,Strathmill,"Original Bottling, Speyside Single Malt"
NA,NA,NA,49.14%,720 ml,NA,NA,243 €,Yamazaki Fines Old Liqueur Whisky (1960s),"Original Bottling, Japan Single Malt"
18,NA,NA,45.80%,700 ml,NA,NA,94 €,Talisker,"Original Bottling, Islands Single Malt"
37,1955,1992,53.60%,700 ml,NA,NA,2596 €,Talisker Cask Strength,"Gordon & MacPhail, Islands Single Malt"
50,1955,2005,45.00%,700 ml,NA,NA,1562 €,Talisker Secret Stills (No. 1.1),"Gordon & MacPhail, Islands Single Malt"
13,1986,1999,45.80%,700 ml,NA,NA,177 €,Talisker Distillers Edition,"Original Bottling, Islands Single Malt"
26,1990,2016,53.30%,700 ml,5407,222,1655 €,Talisker Casks of Distinction (Boyao Zhao Selection),"Original Bottling, Islands Single Malt"
14,1992,2006,45.80%,700 ml,NA,NA,97 €,Talisker Distillers Edition,"Original Bottling, Islands Single Malt"
25,NA,2001,59.90%,700 ml,NA,6000,444 €,Talisker 2001 Release,"Original Bottling, Islands Single Malt"
25,NA,2005,57.20%,700 ml,NA,15600,275 €,Talisker Special Releases (2005 Release),"Original Bottling, Islands Single Malt"
30,NA,2009,53.10%,700 ml,NA,3000,391 €,Talisker 2009 Release,"Original Bottling, Islands Single Malt"
NA,NA,2007,53.90%,700 ml,NA,NA,163 €,Talisker Distillery Exclusive,"Original Bottling, Islands Single Malt"
NA,NA,NA,48.00%,700 ml,NA,6000,98 €,Talisker Distillery Exclusive,"Original Bottling, Islands Single Malt"
29,1963,1992,49.40%,750 ml,NA,NA,834 €,Tamdhu,"Cadenhead, Speyside Single Malt"
NA,1966,NA,43.00%,700 ml,NA,NA,432 €,Tamdhu MacPhails Collection,"Gordon & MacPhail, Speyside Single Malt"
40,1971,2011,43.00%,700 ml,NA,NA,357 €,Tamdhu MacPhails Collection,"Gordon & MacPhail, Speyside Single Malt"
16,1970,1986,40.00%,750 ml,2571,1224,215 €,Tamnavulin Stillman´s Dram,"Original Bottling, Speyside Single Malt"
16,NA,NA,43.00%,700 ml,NA,NA,84 €,Teaninich Chieftain´s Choice,"Ian Macleod, Highlands Single Malt"
NA,1962,NA,42.60%,700 ml,NA,1428,447 €,Tomatin,"Part Nan Angelen, Highlands Single Malt"
13,1976,1989,60.50%,50 ml,NA,NA,19 €,Tomatin,"Cadenhead, Highlands Single Malt"
22,1988,2010,50.60%,700 ml,NA,NA,88 €,Tomatin Scott´s Selection,"Robert Scott & Co, Highlands Single Malt"
12,1989,2001,57.30%,700 ml,NA,306,74 €,Tomatin Authentic Collection,"Cadenhead, Highlands Single Malt"
21,1995,2016,46.00%,700 ml,5218,1912,123 €,Tomatin Limited Edition,"Original Bottling, Highlands Single Malt"
12,2005,2017,58.30%,700 ml,2709,NA,91 €,Tomatin Bourbon Cask (Distillery Exclusive),"Original Bottling, Highlands Single Malt"
30,1973,2003,47.50%,700 ml,NA,NA,229 €,Tomintoul,"MacGregor, MacDonald Blending Co. Ltd., Speyside Single Malt"
12,1985,1997,64.40%,700 ml,NA,NA,119 €,Tomintoul,"Original Bottling, Speyside Single Malt"
33,NA,NA,43.00%,700 ml,NA,NA,232 €,Tomintoul,"Original Bottling, Speyside Single Malt"
10,NA,NA,43.00%,1000 ml,NA,NA,47 €,Tormore (1980s),"Original Bottling, Speyside Single Malt"
15,1998,2013,57.40%,500 ml,1,NA,69 €,Tormore Cask Strength,"Original Bottling, Speyside Single Malt"
26,1988,2014,56.00%,700 ml,NA,318,188 €,Tormore 105.13,"Scotch Malt Whisky Society, Speyside Single Malt"
40,1964,2004,44.20%,700 ml,3358,248,710 €,Tullibardine Single Cask,"Original Bottling, Highlands Single Malt"
44,1970,2004,40.30%,700 ml,NA,NA,683 €,Tullibardine,"Original Bottling, Highlands Single Malt"
19,1988,2007,46.00%,700 ml,NA,NA,69 €,Tullibardine,"Original Bottling, Highlands Single Malt"
NA,2013,NA,46.00%,700 ml,NA,NA,131 €,Wolfburn Rigby,"Original Bottling, Highlands Single Malt"
NA,NA,NA,43.00%,720 ml,NA,NA,90 €,Suntory Royal (60th Anniversary),"Original Bottling,  Single Malt"
NA,NA,1994,43.00%,600 ml,NA,NA,519 €,Yamazaki Pure Malt,"Original Bottling, Japan Single Malt"
29,1979,2008,55.00%,700 ml,rf1037,294,12146 €,Yamazaki,"Original Bottling, Japan Single Malt"
NA,1992,NA,56.00%,700 ml,NA,NA,1019 €,Yamazaki Suntory Vintage Malt,"Original Bottling, Japan Single Malt"
NA,1998,NA,53.00%,700 ml,NA,171,581 €,Yamazaki Single Cask,"Original Bottling, Japan Single Malt"
NA,NA,2012,48.00%,700 ml,NA,NA,311 €,Yamazaki Bourbon Barrel 2012,"Original Bottling, Japan Single Malt"
NA,NA,2010,48.00%,700 ml,NA,NA,350 €,Yamazaki Puncheon 2010,"Original Bottling, Japan Single Malt"
NA,NA,2012,48.00%,700 ml,NA,NA,1108 €,Yamazaki Sherry Cask 2012,"Original Bottling, Japan Single Malt"
NA,NA,2013,48.00%,700 ml,NA,16000,2177 €,Yamazaki Sherry Cask 2013,"Original Bottling, Japan Single Malt"
25,1988,2013,62.00%,700 ml,100215,NA,1129 €,Yoichi Single Cask,"Original Bottling, Japan Single Malt"
10,NA,NA,43.00%,1000 ml,NA,NA,36 €,Aberlour,"Original Bottling, Speyside Single Malt"
10,NA,NA,40.00%,700 ml,NA,NA,50 €,Aberlour (VOHM),"Original Bottling, Speyside Single Malt"
12,NA,NA,43.00%,750 ml,NA,NA,62 €,Aberlour (1980s),"Original Bottling, Speyside Single Malt"
12,NA,NA,40.00%,710 ml,NA,NA,100 €,Aberlour (VOHM),"Original Bottling, Speyside Single Malt"
5,NA,NA,40.00%,700 ml,NA,NA,47 €,Aberlour (1990s),"Original Bottling, Speyside Single Malt"
NA,NA,2005,59.60%,700 ml,15,NA,154 €,Aberlour A Bunadh,"Original Bottling, Speyside Single Malt"
NA,NA,2011,59.50%,700 ml,34,NA,111 €,Aberlour A Bunadh,"Original Bottling, Speyside Single Malt"
NA,NA,2017,61.10%,700 ml,58,NA,68 €,Aberlour A Bunadh,"Original Bottling, Speyside Single Malt"
11,1996,2007,46.00%,700 ml,NA,9,57 €,Blair Athol Against the Grain,"Oddbins, Highlands Single Malt"
15,2000,2015,44.30%,700 ml,dl10824,240,75 €,Allt-a-Bhainne Old Particular,"Douglas Laing, Speyside Single Malt"
22,1975,1997,40.00%,700 ml,NA,NA,247 €,Ardbeg Spirit of Scotland,"Speymalt Whisky Distributors Ltd., Islay Single Malt"
10,1993,2003,50.00%,200 ml,1262,NA,67 €,Ardbeg The Old Malt Cask,"Douglas Laing, Islay Single Malt"
21,1994,2015,47.60%,700 ml,1094,184,311 €,Ardbeg,"Maltman, Islay Single Malt"
NA,2000,NA,62.20%,700 ml,NA,330,363 €,Ardbeg,"Silver Seal, Islay Single Malt"
8,2007,2015,60.90%,700 ml,NA,624,222 €,Ardbeg 33.132,"Scotch Malt Whisky Society, Islay Single Malt"
NA,NA,NA,54.30%,750 ml,NA,NA,215 €,Ardbeg Supernova (US Import),"Original Bottling, Islay Single Malt"
NA,NA,NA,50.90%,500 ml,2,422,145 €,Ardbeg,"That Boutique-y Whisky Company, Islay Single Malt"
20,1968,1988,58.40%,750 ml,5490-5491,600,552 €,Ardmore,"Signatory Vintage, Highlands Single Malt"
20,1996,2016,49.30%,700 ml,NA,NA,84 €,Ardmore Bourbon and Islay Cask,"Original Bottling, Highlands Single Malt"
17,1998,2015,57.50%,700 ml,NA,606,143 €,Ardmore 66.82,"Scotch Malt Whisky Society, Highlands Single Malt"
11,2006,2017,58.90%,700 ml,NA,204,78 €,Ardmore 66.108,"Scotch Malt Whisky Society, Highlands Single Malt"
10,NA,NA,55.50%,500 ml,1,350,72 €,Ardmore,"That Boutique-y Whisky Company, Highlands Single Malt"
19,1996,2015,53.70%,700 ml,1609,610,130 €,Arran Distillery Exclusive,"Original Bottling, Islands Single Malt"
20,1996,2016,51.90%,700 ml,NA,234,150 €,Arran,"North Star Spirits, Islands Single Malt"
20,1996,2016,51.90%,700 ml,NA,55,245 €,Arran,"Thompson's, Islands Single Malt"
17,2000,2017,53.00%,700 ml,NA,234,108 €,Arran 121.101,"Scotch Malt Whisky Society, Islands Single Malt"
NA,NA,2015,46.00%,700 ml,NA,NA,50 €,Arran Machrie Moor (6th Edition),"Original Bottling, Islands Single Malt"
NA,NA,NA,46.00%,700 ml,NA,NA,92 €,Arran Small Batch,"Original Bottling, Islands Single Malt"
10,NA,NA,40.00%,750 ml,NA,NA,81 €,Auchentoshan (1980s),"Original Bottling, Lowlands Single Malt"
14,NA,NA,46.00%,700 ml,NA,NA,52 €,Auchentoshan Coopers Reserve,"Original Bottling, Lowlands Single Malt"
21,1975,1996,55.40%,700 ml,NA,NA,225 €,Auchentoshan,"Original Bottling, Lowlands Single Malt"
NA,1975,NA,43.00%,700 ml,NA,NA,271 €,Auchentoshan Single Cask,"Original Bottling, Lowlands Single Malt"
NA,1989,NA,45.00%,700 ml,NA,590,72 €,Auchentoshan Secret Stills (No. 3.2),"Gordon & MacPhail, Lowlands Single Malt"
16,2000,2016,57.70%,700 ml,NA,234,96 €,Auchentoshan 25.61,"Scotch Malt Whisky Society, Lowlands Single Malt"
18,1997,2015,53.50%,700 ml,NA,NA,87 €,Auchroisk 95.21,"Scotch Malt Whisky Society, Speyside Single Malt"
11,1980,1991,43.00%,50 ml,NA,NA,28 €,Aultmore,"Signatory Vintage, Speyside Single Malt"
13,1989,2002,45.00%,700 ml,2402,426,246 €,Aultmore,"Samaroli, Speyside Single Malt"
NA,2000,NA,46.00%,50 ml,NA,NA,7 €,Balblair,"Original Bottling, Highlands Single Malt"
21,1962,1983,46.00%,750 ml,NA,NA,1005 €,Balmenach Duthie for Corti (US Import),"R. W. Duthie & Co., Speyside Single Malt"
33,1974,2007,43.00%,700 ml,NA,NA,342 €,Balmenach Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt"
10,2007,2017,60.00%,700 ml,NA,145,65 €,Balmenach 48.91,"Scotch Malt Whisky Society, Speyside Single Malt"
21,NA,NA,43.00%,700 ml,NA,60,187 €,Balmenach Hogmanay Dram,"Master of Malt, Speyside Single Malt"
10,NA,NA,43.00%,1000 ml,NA,NA,242 €,Balvenie Founder´s Reserve Cognac Bottle,"Original Bottling, Speyside Single Malt"
15,NA,NA,47.80%,700 ml,2027,NA,104 €,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt"
15,NA,NA,47.80%,700 ml,11323,NA,116 €,Balvenie Sherry Cask,"Original Bottling, Speyside Single Malt"
15,1974,1989,57.10%,50 ml,NA,NA,22 €,Balvenie,"Signatory Vintage, Speyside Single Malt"
NA,NA,NA,50.40%,700 ml,4,NA,609 €,Balvenie TUN 1401,"Original Bottling, Speyside Single Malt"
NA,NA,NA,49.30%,750 ml,9,NA,630 €,Balvenie TUN 1401,"Original Bottling, Speyside Single Malt"
26,1978,2004,46.00%,700 ml,3771,462,313 €,Banff Chieftain´s,"Signatory Vintage, Speyside Single Malt"
51,1966,2017,41.50%,700 ml,4278,120,2181 €,Ben Nevis Single Cask,"Original Bottling, Highlands Single Malt"
25,1991,2016,53.60%,700 ml,2379,440,182 €,Ben Nevis,"Signatory Vintage, Highlands Single Malt"
16,1998,2014,52.10%,700 ml,1407,273,79 €,Ben Nevis,"Lady of the Glen, Highlands Single Malt"
15,1998,2013,56.10%,700 ml,586,595,229 €,Ben Nevis Single Cask,"Original Bottling, Highlands Single Malt"
12,2005,2017,53.10%,700 ml,2679,713,97 €,BenRiach,"Original Bottling, Speyside Single Malt"
10,2007,2017,62.20%,700 ml,105,475,92 €,BenRiach Single Cask,"Original Bottling, Speyside Single Malt"
14,1965,1979,45.71%,1326 ml,NA,NA,392 €,Benromach,"Cadenhead, Speyside Single Malt"
42,1969,2011,42.60%,700 ml,2006 2008,NA,669 €,Benromach Sherry Cask,"Original Bottling, Speyside Single Malt"
18,1982,2000,61.00%,700 ml,987,NA,161 €,Benromach Cask Strength,"Gordon & MacPhail, Speyside Single Malt"
8,1999,2007,53.00%,700 ml,NA,NA,76 €,Benromach Second Release,"Original Bottling, Speyside Single Malt"
10,NA,NA,43.00%,700 ml,NA,NA,351 €,Bladnoch Flora & Fauna (First Edition),"Original Bottling, Lowlands Single Malt"
34,1958,1992,43.50%,700 ml,NA,NA,1027 €,Bladnoch,"Cadenhead, Lowlands Single Malt"
16,1980,1996,43.00%,50 ml,NA,NA,19 €,Bladnoch,"Signatory Vintage, Lowlands Single Malt"
10,NA,NA,59.70%,700 ml,NA,NA,72 €,Blair Athol Millennium Malt,"Dunfermline Building Society, Highlands Single Malt"
NA,1967,NA,46.00%,750 ml,NA,NA,840 €,Blair Athol Duthie for Corti (US Import),"R. W. Duthie & Co., Highlands Single Malt"
28,1988,2016,51.80%,700 ml,NA,90,213 €,Blair Athol Authentic Collection,"Cadenhead, Highlands Single Malt"
18,1995,2013,50.00%,700 ml,hl10303,585,69 €,Blair Athol The Old Malt Cask,"Hunter Laing, Highlands Single Malt"
23,1993,2017,58.40%,700 ml,NA,5514,299 €,Blair Athol 2017 Release (Special Release),"Cadenhead, Highlands Single Malt"
13,1990,2003,50.00%,200 ml,2127,NA,15 €,Blair Athol,"Douglas Laing, Highlands Single Malt"
21,NA,NA,43.00%,700 ml,NA,50,193 €,Glenfarclas Hogmanay Dram,"Master of Malt, Speyside Single Malt"
17,NA,NA,43.00%,750 ml,NA,NA,156 €,Bowmore (Old Style),"Original Bottling, Islay Single Malt"
14,1956,1970,43.00%,750 ml,NA,NA,1930 €,Bowmore Sherry Cask,"Original Bottling, Islay Single Malt"
