Day,Precipitation,Min Temperature,Max Temperature
3/3/2010,M,1.3,M
3/4/2010,0,M,6.1
3/5/2010,0,1.6,9.1
3/6/2010,M,2.1,7.4
3/7/2010,M,M,6.4
3/8/2010,M,-4,6.4
3/9/2010,0,-3.3,8.1
3/10/2010,M,M,8.2
3/11/2010,M,M,8.1
3/12/2010,0.8,3.2,8.6
3/13/2010,0,M,8.6
3/14/2010,0.5,2.3,9.6
3/15/2010,M,M,8.5
3/16/2010,M,0.9,9.1
3/17/2010,4.1,5.8,M
3/18/2010,M,M,11.1
3/19/2010,0.5,M,10.1
3/20/2010,0,M,10.4
3/21/2010,0,3.4,11.4
3/22/2010,7.1,M,M
3/23/2010,M,2.4,9.2
3/24/2010,8.4,4.8,10.8
3/25/2010,1.3,4.8,11.2
3/26/2010,7.1,5.3,12.1
3/27/2010,M,M,10.5
3/28/2010,0.5,3,8.3
3/29/2010,M,M,M
3/30/2010,10.2,1.1,M
3/31/2010,5.1,-0.2,5.7
4/1/2010,1,M,8
4/2/2010,M,0.9,7.4
4/3/2010,2,M,7.7
4/4/2010,1,-1.1,M
4/5/2010,21.1,4.9,10.6
4/6/2010,19.1,M,9.6
4/7/2010,M,3.2,11
4/8/2010,M,M,11.5
4/9/2010,M,4.3,14.2
4/10/2010,M,M,17
4/11/2010,M,4.5,18.5
4/12/2010,M,5.6,M
4/13/2010,M,M,M
4/14/2010,M,4.9,12.4
4/15/2010,M,2.8,14
4/16/2010,M,M,14.6
4/17/2010,0,3.3,13.5
4/18/2010,M,M,M
4/19/2010,0,1.6,10.9
4/20/2010,M,2.2,9.4
4/21/2010,0,0.3,M
4/22/2010,M,3.1,12.2
4/23/2010,M,5.1,13.4
4/24/2010,M,3.6,13.9
4/25/2010,4.1,M,15
4/26/2010,0,8,16.3
4/27/2010,1,M,13.1
4/28/2010,4.1,M,13.7
4/29/2010,2.5,M,12.2
4/30/2010,6.1,6.3,12.7
5/1/2010,M,5.2,11.8
5/2/2010,2,M,9.8
5/3/2010,0.8,3.8,10.6
5/4/2010,M,4.5,M
5/5/2010,0,7.2,12.3
5/6/2010,M,M,12.2
5/7/2010,M,4.5,12.4
5/8/2010,M,2.5,14.1
5/9/2010,M,4.7,11.8
5/10/2010,M,M,9.9
5/11/2010,0.5,1.3,8.8
5/12/2010,M,1.3,11.2
5/13/2010,0.5,4.5,13.1
5/14/2010,0.5,4.5,12
5/15/2010,M,5.8,13
5/16/2010,2,2.7,13.3
5/17/2010,0,5.5,M
5/18/2010,3,6.5,12.4
5/19/2010,3,10.7,15.9
5/20/2010,0,11.6,21.2
5/21/2010,1,13,M
5/22/2010,0,10,23.6
5/23/2010,M,M,22.8
5/24/2010,M,M,17.7
5/25/2010,M,4.5,15.1
5/26/2010,M,4.4,13.7
5/27/2010,0,4.7,12.4
5/28/2010,M,4.4,14.1
5/29/2010,4.1,8,13.6
5/30/2010,M,5.8,14.8
5/31/2010,M,8.8,M
6/1/2010,7.1,8.6,17
6/2/2010,0,6.8,19.2
6/3/2010,M,10,20.3
6/4/2010,2,10.5,19.1
6/5/2010,0,8.5,17.7
6/6/2010,M,10.2,17.4
6/7/2010,M,10.4,18.1
6/8/2010,7.6,10,15.2
6/9/2010,M,M,13
6/10/2010,M,7.1,18.6
6/11/2010,M,8.9,15.1
6/12/2010,M,9.5,15.4
6/13/2010,7.6,M,13.8
6/14/2010,0.3,M,17.1
6/15/2010,M,7.8,20.1
6/16/2010,0,10.9,16.6
6/17/2010,M,M,19.1
6/18/2010,M,M,17.4
6/19/2010,M,8.2,M
6/20/2010,M,6.2,18.8
6/21/2010,M,9.9,M
6/22/2010,M,9.6,19.5
6/23/2010,M,M,M
6/24/2010,M,11.1,19.1
6/25/2010,M,10.1,21.2
6/26/2010,0.3,12.4,20.5
6/27/2010,5.1,M,18.4
6/28/2010,6.1,10.6,18.1
6/29/2010,M,10,19.5
6/30/2010,M,11.6,M
7/1/2010,15.5,M,17.5
7/2/2010,2,10.3,18.1
7/3/2010,2,9.6,16
7/4/2010,8.1,M,16.7
7/5/2010,0.3,9.3,16.8
7/6/2010,M,9.1,16.6
7/7/2010,7.1,9.5,16.1
7/8/2010,2,8.6,15.6
7/9/2010,6.1,M,16.2
7/10/2010,16,10,15.8
7/11/2010,37.6,8.9,16.4
7/12/2010,0.5,9.9,17
7/13/2010,5.6,M,18.4
7/14/2010,12.2,12.2,19.2
7/15/2010,8.1,M,18.3
7/16/2010,13,M,14.5
7/17/2010,2.8,9.6,16.9
7/18/2010,M,12,18.6
7/19/2010,3,M,18.3
7/20/2010,7.9,10.4,17.8
7/21/2010,17,M,15.1
7/22/2010,M,M,M
7/23/2010,0,9.2,15.8
7/24/2010,1,12.4,18.3
7/25/2010,M,13.1,M
7/26/2010,1.5,M,20.2
7/27/2010,0.5,11.7,17.3
7/28/2010,1.8,10.8,M
7/29/2010,M,11.3,15.4
7/30/2010,8.1,M,M
7/31/2010,4.1,11.3,16.3
8/1/2010,0,10.9,16.5
8/2/2010,M,11.4,14.5
8/3/2010,M,M,M
8/4/2010,7.4,9.8,16.7
8/5/2010,2,10.6,16.3
8/6/2010,4.1,M,15.4
8/7/2010,1,M,17.1
8/8/2010,M,9.5,16.8
8/9/2010,6.1,11.4,M
8/10/2010,M,M,17.1
8/11/2010,3,10.3,15.5
8/12/2010,1,10.6,14.6
8/13/2010,2.5,10.4,15
8/14/2010,4.1,M,15
8/15/2010,M,10.3,21.4
8/16/2010,M,10.8,15.3
8/17/2010,4.1,9.6,16.3
8/18/2010,4.1,9.9,16.6
8/19/2010,0.5,9.6,17.4
8/20/2010,2,12.9,17.9
8/21/2010,3,M,18
8/22/2010,0,7.6,17.3
8/23/2010,7.1,M,14.4
8/24/2010,7.1,8.3,14.7
8/25/2010,M,8,16.5
8/26/2010,M,7.7,17.5
8/27/2010,0.5,M,16
8/28/2010,M,9.8,16.4
8/29/2010,1.5,M,14
8/30/2010,0,6.4,16.5
8/31/2010,M,5.8,M
9/1/2010,0,M,19.2
9/2/2010,0,9.6,21.7
9/3/2010,0,9.4,21.3
9/4/2010,4.1,12,20.1
9/5/2010,M,M,18.2
9/6/2010,73.9,M,M
9/7/2010,34,M,14.4
9/8/2010,7.1,10.9,M
9/9/2010,1.3,11,17.2
9/10/2010,10.9,12,18.4
9/11/2010,8.9,M,15.6
9/12/2010,1,8.7,14.1
9/13/2010,10.2,12.2,17.6
9/14/2010,7.1,M,M
9/15/2010,3,8.5,13.8
9/16/2010,1.5,M,15.6
9/17/2010,0,7.4,13.4
9/18/2010,12.4,7.6,14.1
9/19/2010,11.2,11.7,15.4
9/20/2010,4.1,11.6,17.8
9/21/2010,M,11.4,M
9/22/2010,6.1,M,16.3
9/23/2010,2.5,9.7,13.2
9/24/2010,0,M,12
9/25/2010,M,7.2,10.3
9/26/2010,M,M,9.8
9/27/2010,0,5.3,14.3
9/28/2010,4.1,7.9,14.7
9/29/2010,0,7.1,15.5
9/30/2010,0.5,6.4,14.3
10/1/2010,5.1,M,12.4
10/2/2010,2.5,M,14.4
10/3/2010,0,7,14.7
10/4/2010,M,5.3,12.7
10/5/2010,5.1,M,M
10/6/2010,3.8,6.3,14.2
10/7/2010,0.3,7.6,M
10/8/2010,1,10.7,17.2
10/9/2010,M,M,14.5
10/10/2010,M,M,12.6
10/11/2010,0,8,M
10/12/2010,0,M,16.9
10/13/2010,0,M,16.3
10/14/2010,M,7.4,11.3
10/15/2010,M,7.2,13
10/16/2010,0.8,M,12.9
10/17/2010,M,4.7,13.2
10/18/2010,1,M,11.7
10/19/2010,2.5,M,10.3
10/20/2010,0,M,9.3
10/21/2010,0.8,2.7,11.1
10/22/2010,M,M,9.6
10/23/2010,4.6,M,10.5
10/24/2010,M,M,M
10/25/2010,0.3,-0.1,9.3
10/26/2010,8.1,7.5,M
10/27/2010,8.1,M,11.1
10/28/2010,6.1,5.2,M
10/29/2010,9.1,M,M
10/30/2010,1,M,10.8
10/31/2010,M,5.1,10.4
11/1/2010,M,3.6,M
11/2/2010,14,M,10.3
11/3/2010,3,5.7,M
11/4/2010,24.9,9.9,M
11/5/2010,1.3,M,10.2
11/6/2010,9.1,M,7.4
11/7/2010,7.1,2.8,M
11/8/2010,22.1,3.7,M
11/9/2010,M,M,8.6
11/10/2010,0.5,M,7.8
11/11/2010,9.1,5.5,M
11/12/2010,5.1,M,M
11/13/2010,3,M,6
11/14/2010,0,M,6.3
11/15/2010,0.8,-0.2,M
11/16/2010,1.3,2.8,7.4
11/17/2010,15,M,8.5
11/18/2010,12.2,M,M
11/19/2010,0.8,M,M
11/20/2010,M,M,7.1
11/21/2010,M,M,M
11/22/2010,0,1.7,5.5
11/23/2010,0,2.2,6.4
11/24/2010,2,M,5.2
11/25/2010,2,-0.3,5
11/26/2010,9.1,M,M
11/27/2010,3.8,-2.2,0.9
11/28/2010,6.1,-3.6,M
11/29/2010,0,-4.5,0.6
11/30/2010,0,-3.5,0.9
12/1/2010,0,M,-1.7
12/2/2010,0,-5,M
12/3/2010,M,-3.6,M
12/4/2010,0,-0.8,M
12/5/2010,1.8,M,2.6
12/6/2010,2,M,0.4
12/7/2010,0,-3.1,0.8
12/8/2010,0.8,-2.4,2
12/9/2010,0,-0.4,M
12/10/2010,0.3,2.4,6.2
12/11/2010,0,M,6.6
12/12/2010,M,M,M
12/13/2010,0,M,2.1
12/14/2010,0,0.5,4.1
12/15/2010,M,2.8,M
12/16/2010,3,M,7.8
12/17/2010,9.1,M,0.1
12/18/2010,4.1,M,-1.5
12/19/2010,M,-5.3,-1.9
12/20/2010,1,M,M
12/21/2010,1.5,M,M
12/22/2010,0,-6.5,0.3
12/23/2010,0,-3.7,0.4
12/24/2010,0,M,2.1
12/25/2010,M,M,M
12/26/2010,M,-6.7,M
12/27/2010,15,2,7.2
12/28/2010,4.1,6.4,M
12/29/2010,5.1,M,8.6
12/30/2010,0,5.9,M
12/31/2010,M,M,6.8
1/1/2011,M,M,7.1
1/2/2011,M,M,M
1/3/2011,0,M,M
1/4/2011,3,-1.9,M
1/5/2011,6.1,-0.4,M
1/6/2011,0,M,2.8
1/7/2011,M,M,M
1/8/2011,2,-3.2,M
1/9/2011,1,M,4.1
1/10/2011,3.6,0.8,M
1/11/2011,3.8,M,4.4
1/12/2011,5.3,1.7,M
1/13/2011,4.1,M,M
1/14/2011,3,M,M
1/15/2011,12.2,3.8,M
1/16/2011,6.6,M,M
1/17/2011,0.5,1,6.3
1/18/2011,0,0.1,6.2
1/19/2011,0,M,M
1/20/2011,0,M,1.7
1/21/2011,0,-2.4,5.1
1/22/2011,0,1,5.3
1/23/2011,M,2.3,M
1/24/2011,M,2.3,M
1/25/2011,2.5,4.2,8.1
1/26/2011,1,M,M
1/27/2011,0,-0.6,3.5
1/28/2011,0,M,3
1/29/2011,0,M,2.5
1/30/2011,M,-1.1,M
1/31/2011,M,1.4,M
2/1/2011,5.1,M,M
2/2/2011,7.1,M,9.4
2/3/2011,13,0.3,8.7
2/4/2011,16,4.3,M
2/5/2011,11.9,M,M
2/6/2011,11.9,M,M
2/7/2011,24.9,M,M
2/8/2011,M,-0.7,M
2/9/2011,6.1,M,M
2/10/2011,2,M,M
2/11/2011,M,M,10
2/12/2011,0,-0.9,M
2/13/2011,2,1.2,5.3
2/14/2011,1.5,M,4.9
2/15/2011,0.8,-1,4.6
2/16/2011,0.3,M,7.6
2/17/2011,M,1.2,5.7
2/18/2011,4.1,2.4,M
2/19/2011,1,M,10
2/20/2011,M,4.9,9.7
2/21/2011,0,M,9.2
2/22/2011,0.5,5.8,9.5
2/23/2011,M,M,12.7
2/24/2011,M,M,11.5
2/25/2011,M,M,11.3
2/26/2011,4.1,M,8
2/27/2011,2,2.3,M
2/28/2011,M,M,8.8
3/1/2011,0,M,9.9
3/2/2011,0,M,7.7
3/3/2011,0,1.8,M
3/4/2011,0,1.8,9.4
3/5/2011,M,5.8,10
3/6/2011,M,M,6.5
3/7/2011,M,2.7,9
3/8/2011,0.5,2,8.1
3/9/2011,1.8,2.9,8.5
3/10/2011,4.1,M,M
3/11/2011,6.9,M,M
3/12/2011,7.9,-0.5,4.3
3/13/2011,6.1,-0.2,4.3
3/14/2011,1,0.9,5.2
3/15/2011,0,0,8.6
3/16/2011,0,M,10.1
3/17/2011,M,M,M
3/18/2011,0,-0.7,8.5
3/19/2011,M,1.5,9.8
3/20/2011,2,5.1,11.3
3/21/2011,0,7.5,12.3
3/22/2011,M,7.5,14.4
3/23/2011,0,5.9,15.2
3/24/2011,0,4,M
3/25/2011,0,M,12.4
3/26/2011,M,3.8,11.2
3/27/2011,M,M,11.7
3/28/2011,M,M,M
3/29/2011,0,5.8,M
3/30/2011,1,M,13.4
3/31/2011,4.1,7.9,M
4/1/2011,9.9,M,12.5
4/2/2011,14.5,M,12.1
4/3/2011,M,M,10.4
4/4/2011,4.1,3.9,13.6
4/5/2011,10.9,10.1,M
4/6/2011,8.9,M,11.3
4/7/2011,M,M,14.6
4/8/2011,0,3.9,17.6
4/9/2011,M,5.6,17.3
4/10/2011,M,9.2,13.8
4/11/2011,3.6,M,10.6
4/12/2011,1.8,2.3,M
4/13/2011,9.9,4.4,13.5
4/14/2011,0,M,12.8
4/15/2011,M,5.4,13.4
4/16/2011,M,M,12.8
4/17/2011,M,6.2,15.1
4/18/2011,M,M,17.2
4/19/2011,M,5.9,M
4/20/2011,M,M,17.6
4/21/2011,0.8,M,19.7
4/22/2011,M,M,16.8
4/23/2011,M,M,13.5
4/24/2011,0.5,6.2,12.7
4/25/2011,M,6,12.9
4/26/2011,M,5.6,14.5
4/27/2011,0,6.9,15.4
4/28/2011,M,M,17.7
4/29/2011,M,4.8,18.3
4/30/2011,M,7.6,18
5/1/2011,M,6.6,17
5/2/2011,M,6.7,M
5/3/2011,M,4.8,13.3
5/4/2011,M,6.1,11.2
5/5/2011,1.3,9.3,15
5/6/2011,5.1,8.5,16.1
5/7/2011,2,8.6,16.7
5/8/2011,8.9,7.5,15.6
5/9/2011,8.1,8.6,14.5
5/10/2011,8.1,M,12.4
5/11/2011,6.1,7,11.5
5/12/2011,9.1,M,12.8
5/13/2011,4.1,5.4,11.1
5/14/2011,4.3,M,11.5
5/15/2011,2.5,5.9,11.5
5/16/2011,2,9.5,11.8
5/17/2011,4.1,M,14.4
5/18/2011,3,M,12
5/19/2011,0,3.2,12.1
5/20/2011,4.1,M,11.9
5/21/2011,10.9,M,12.4
5/22/2011,8.1,5.7,13.1
5/23/2011,14,M,M
5/24/2011,0.5,5.1,12.4
5/25/2011,6.4,7.7,12.3
5/26/2011,11.9,M,11.1
5/27/2011,M,5,M
5/28/2011,2,M,12.4
5/29/2011,2,M,12.7
5/30/2011,2.5,4.3,11.3
5/31/2011,0.5,4.5,13.1
6/1/2011,M,9.4,17.1
6/2/2011,M,11,20.6
6/3/2011,M,M,22
6/4/2011,M,M,14
6/5/2011,M,M,10.2
6/6/2011,2,3.3,11.5
6/7/2011,3,5.9,13.8
6/8/2011,9.1,M,11.4
6/9/2011,1,3.4,11
6/10/2011,0,2.6,12.4
6/11/2011,0,4,14
6/12/2011,M,5.8,9.6
6/13/2011,2,M,15.3
6/14/2011,0,4,17.8
6/15/2011,M,M,15.4
6/16/2011,0,5.9,14.2
6/17/2011,0.5,6.8,14.9
6/18/2011,9.9,7.8,15
6/19/2011,0,5.9,14.3
6/20/2011,M,7.6,M
6/21/2011,6.1,9.1,16.6
6/22/2011,2.8,M,15.3
6/23/2011,0,M,14.1
6/24/2011,9.9,5.3,M
6/25/2011,4.1,10.1,15.4
6/26/2011,1.5,M,M
6/27/2011,M,M,14.9
6/28/2011,0.5,6.2,15.3
6/29/2011,3.3,6.7,14.4
6/30/2011,1.3,8.2,14.1
7/1/2011,M,8.6,16.3
7/2/2011,M,M,18.3
7/3/2011,M,9.1,17
7/4/2011,M,11,19.4
7/5/2011,7.1,M,16.5
7/6/2011,24.9,6.1,17.2
7/7/2011,17,9.6,M
7/8/2011,9.9,M,16.8
7/9/2011,0,9.3,16.1
7/10/2011,M,10.1,15.9
7/11/2011,M,9.9,M
7/12/2011,M,10.4,19.2
7/13/2011,M,10.3,20.3
7/14/2011,M,9.5,M
7/15/2011,0.5,11,15.1
7/16/2011,15,10.7,14.3
7/17/2011,14.2,M,11.8
7/18/2011,10.2,M,12.4
7/19/2011,2,9.7,15
7/20/2011,M,9.6,14.6
7/21/2011,M,M,14.2
7/22/2011,M,7.6,16
7/23/2011,M,8.9,17.2
7/24/2011,M,11.7,20.6
7/25/2011,0.5,M,M
7/26/2011,3,M,18.8
7/27/2011,4.1,10,15.4
7/28/2011,0.5,M,M
7/29/2011,M,10.5,17.1
7/30/2011,M,11.9,16.6
7/31/2011,2.8,M,M
8/1/2011,M,10.1,16.1
8/2/2011,M,M,16.4
8/3/2011,M,9.8,18.5
8/4/2011,5.8,M,18.7
8/5/2011,M,8.4,14.6
8/6/2011,M,M,17.3
8/7/2011,M,8.7,17.1
8/8/2011,3,M,14.7
8/9/2011,M,8.9,16.2
8/10/2011,20.1,10.8,16.2
8/11/2011,15.5,13.4,17.4
8/12/2011,7.9,M,16.6
8/13/2011,0.8,M,16.1
8/14/2011,1,M,16.1
8/15/2011,8.9,8.6,14.7
8/16/2011,2,M,15.8
8/17/2011,0,7.2,14.4
8/18/2011,M,9.5,16.2
8/19/2011,7.1,8.1,M
8/20/2011,0,8.4,17.9
8/21/2011,1,11,16.4
8/22/2011,M,10.9,16.5
8/23/2011,M,M,16.7
8/24/2011,10.2,M,14.4
8/25/2011,6.1,6.7,15.2
8/26/2011,0.5,8.5,15.2
8/27/2011,9.1,9.3,15.1
8/28/2011,2.5,M,14.1
8/29/2011,M,6.9,12.6
8/30/2011,M,8.5,14.6
8/31/2011,M,9.5,16.1
9/1/2011,M,M,16.2
9/2/2011,4.1,M,15.6
9/3/2011,8.9,M,14.4
9/4/2011,4.1,6.5,14.2
9/5/2011,9.7,7.8,13.8
9/6/2011,9.1,M,12.9
9/7/2011,16,M,12.3
9/8/2011,1.8,9.4,M
9/9/2011,2,11.5,19
9/10/2011,13.2,M,16.7
9/11/2011,11.9,10.8,M
9/12/2011,7.9,M,M
9/13/2011,4.1,8.7,13.1
9/14/2011,0.3,M,13
9/15/2011,M,6.7,15.5
9/16/2011,10.2,10.2,13.9
9/17/2011,9.9,M,12.3
9/18/2011,7.4,M,13.7
9/19/2011,8.1,M,14.5
9/20/2011,1,M,13.5
9/21/2011,5.1,M,13.9
9/22/2011,0.5,5.6,14.4
9/23/2011,2,11.1,M
9/24/2011,2,8.9,14.8
9/25/2011,2.3,M,14.8
9/26/2011,2,5.4,14.4
9/27/2011,0.8,11.3,M
9/28/2011,M,M,20.6
9/29/2011,4.1,M,17.3
9/30/2011,12.2,M,16
10/1/2011,0,8.8,13.2
10/2/2011,4.1,M,14.4
10/3/2011,1.5,M,M
10/4/2011,M,8.7,13.7
10/5/2011,10.9,M,M
10/6/2011,9.1,M,10.2
10/7/2011,4.6,M,11.9
10/8/2011,M,7.6,M
10/9/2011,8.4,13,14.2
10/10/2011,23.9,M,M
10/11/2011,9.1,13,14.1
10/12/2011,4.3,M,M
10/13/2011,0,M,M
10/14/2011,3,M,14
10/15/2011,4.1,M,M
10/16/2011,4.1,M,11.6
10/17/2011,33,M,10.3
10/18/2011,4.1,3.3,9.9
10/19/2011,2.8,3.3,9.1
10/20/2011,1,3.4,M
10/21/2011,5.1,M,12.2
10/22/2011,6.6,M,10.7
10/23/2011,17,6,M
10/24/2011,6.1,M,M
10/25/2011,4.1,M,9.4
10/26/2011,0.5,1.8,9.5
10/27/2011,M,M,M
10/28/2011,0,2.9,M
10/29/2011,17,10,12.8
10/30/2011,3,9.6,14.1
10/31/2011,6.1,M,M
11/1/2011,0,4.3,M
11/2/2011,5.1,7.4,12.2
11/3/2011,3,M,M
11/4/2011,0.8,M,11
11/5/2011,0,3.3,9.7
11/6/2011,M,1.8,10.5
11/7/2011,0,M,8.8
11/8/2011,2.3,3.9,9
11/9/2011,1.3,M,11.5
11/10/2011,0,M,12.3
11/11/2011,M,7.2,13
11/12/2011,0.5,M,10.4
11/13/2011,M,7.3,14.1
11/14/2011,M,M,M
11/15/2011,M,6.4,10
11/16/2011,M,6.1,11.3
11/17/2011,20.1,4.5,M
11/18/2011,13.2,M,M
11/19/2011,7.9,M,11.7
11/20/2011,0,5.9,10.6
11/21/2011,4.1,M,M
11/22/2011,0,M,M
11/23/2011,8.1,M,11
11/24/2011,14,M,M
11/25/2011,4.1,3.2,M
11/26/2011,13.7,5,M
11/27/2011,10.4,M,M
11/28/2011,2.5,4,M
11/29/2011,39.9,M,M
11/30/2011,9.1,2.2,8
12/1/2011,7.1,1.3,M
12/2/2011,M,0.6,M
12/3/2011,5.1,M,7.3
12/4/2011,4.1,M,M
12/5/2011,5.1,0.3,3.5
12/6/2011,8.1,0.7,6.2
12/7/2011,7.1,M,M
12/8/2011,16,M,9.8
12/9/2011,2.3,M,M
12/10/2011,0,-0.8,M
12/11/2011,6.1,M,M
12/12/2011,7.1,1.1,7.3
12/13/2011,8.1,0.2,4
12/14/2011,2,0.2,3.5
12/15/2011,2.3,M,4
12/16/2011,5.6,-1.8,4.3
12/17/2011,4.1,M,4.4
12/18/2011,1.3,-0.3,4.8
12/19/2011,11.2,1.8,M
12/20/2011,7.9,M,M
12/21/2011,3,8.1,11.4
12/22/2011,0.5,8.9,M
12/23/2011,9.9,M,M
12/24/2011,5.8,1.3,M
12/25/2011,8.1,9.1,11
12/26/2011,3,M,M
12/27/2011,5.1,5.2,8.5
12/28/2011,9.1,M,M
12/29/2011,13,2.5,7.8
12/30/2011,5.8,5.6,M
12/31/2011,8.1,M,10.4
1/1/2012,10.2,M,M
1/2/2012,5.1,0.3,M
1/3/2012,10.9,M,M
1/4/2012,8.9,2.6,M
1/5/2012,3.8,M,M
1/6/2012,M,3.1,M
1/7/2012,0.5,M,7.3
1/8/2012,1.5,6.2,9.5
1/9/2012,4.1,M,M
1/10/2012,4.1,3.1,M
1/11/2012,4.3,M,M
1/12/2012,2,M,M
1/13/2012,M,4,6.5
1/14/2012,M,M,M
1/15/2012,M,M,M
1/16/2012,M,0,5.8
1/17/2012,3,3.5,M
1/18/2012,2,M,M
1/19/2012,3,M,6.3
1/20/2012,4.8,3,M
1/21/2012,2.3,M,M
1/22/2012,0,M,8.1
1/23/2012,0,M,M
1/24/2012,11.4,4,M
1/25/2012,13,M,M
1/26/2012,10.9,-0.1,M
1/27/2012,5.1,1,6.4
1/28/2012,4.1,M,M
1/29/2012,18,5.4,8.5
1/30/2012,4.1,M,M
1/31/2012,0,M,3.4
2/1/2012,0,M,2.6
2/2/2012,0,-4.2,M
2/3/2012,0.5,-3.5,M
2/4/2012,8.1,1.9,M
2/5/2012,M,2.5,M
2/6/2012,1,6.1,M
2/7/2012,2,M,M
2/8/2012,8.4,3.7,6.1
2/9/2012,8.1,5.9,M
2/10/2012,0.8,7.4,9.4
2/11/2012,2.5,M,M
2/12/2012,0.8,2.7,7
2/13/2012,0.5,4.2,7.2
2/14/2012,M,5.3,7.4
2/15/2012,3,6.3,8.1
2/16/2012,M,6.5,M
2/17/2012,2.5,M,M
2/18/2012,8.1,M,M
2/19/2012,1,0.6,M
2/20/2012,2,2.3,M
2/21/2012,1.8,8.2,M
2/22/2012,13.2,9.1,M
2/23/2012,2,9.1,11.3
2/24/2012,4.1,M,M
2/25/2012,M,3.1,M
2/26/2012,1,5.4,M
2/27/2012,3,8.3,M
2/28/2012,0,M,11.4
2/29/2012,M,7.1,10.2
3/1/2012,1,M,9.6
3/2/2012,0,3.4,10.4
3/3/2012,3.6,M,9.3
3/4/2012,0.3,M,6.6
3/5/2012,1,1.5,8.6
3/6/2012,2,1.9,M
3/7/2012,4.1,M,M
3/8/2012,1,2.5,10.3
3/9/2012,1,8.4,11.6
3/10/2012,2.3,M,M
3/11/2012,0.3,6.2,10
3/12/2012,0.5,M,M
3/13/2012,M,M,8.2
3/14/2012,0,M,10.8
3/15/2012,M,5.3,M
3/16/2012,13,M,M
3/17/2012,M,M,7.6
3/18/2012,M,1.5,9.1
3/19/2012,M,2.2,11.3
3/20/2012,0.5,M,10.6
3/21/2012,M,6.3,M
3/22/2012,M,2.9,13.4
3/23/2012,M,M,10.1
3/24/2012,M,5.1,16.3
3/25/2012,M,M,18.2
3/26/2012,M,6.1,17.7
3/27/2012,M,6.2,M
3/28/2012,M,7.5,18.8
3/29/2012,M,7.4,15.4
3/30/2012,M,M,9.4
3/31/2012,0.5,M,11.4
4/1/2012,M,2.9,10.6
4/2/2012,2.5,M,M
4/3/2012,3.6,M,M
4/4/2012,0,-0.1,7.3
4/5/2012,0.8,0.6,9.2
4/6/2012,1,4.4,9.3
4/7/2012,2.3,M,11
4/8/2012,4.1,M,M
4/9/2012,7.1,M,8.4
4/10/2012,2.8,1.7,8.7
4/11/2012,0.5,2.4,11.4
4/12/2012,7.1,3.8,9.3
4/13/2012,M,2,10.3
4/14/2012,0,1.6,M
4/15/2012,M,0.9,9.1
4/16/2012,M,3.5,M
4/17/2012,17,3.4,M
4/18/2012,2,3.6,10.3
4/19/2012,0.3,2.8,10.4
4/20/2012,0.5,M,10.2
4/21/2012,1,3.5,12
4/22/2012,6.6,4.4,10.4
4/23/2012,M,4.2,11.6
4/24/2012,0,4.2,11.9
4/25/2012,0,1.1,8.8
4/26/2012,M,M,8.8
4/27/2012,M,1.9,9.2
4/28/2012,0,1,10.5
4/29/2012,M,0.9,11
4/30/2012,2,3.9,13
5/1/2012,0,6.6,14.9
5/2/2012,M,6.1,M
5/3/2012,M,M,16.7
5/4/2012,1.5,M,9.3
5/5/2012,M,1.7,8.7
5/6/2012,M,1.9,10.2
5/7/2012,M,2.9,M
5/8/2012,1,M,10.4
5/9/2012,M,2.8,M
5/10/2012,16.8,4.9,7.6
5/11/2012,5.1,3.4,10.2
5/12/2012,0,M,13.5
5/13/2012,M,4,M
5/14/2012,4.1,M,11.1
5/15/2012,3,1.9,10
5/16/2012,M,3.1,9.5
5/17/2012,4.6,4.9,10.1
5/18/2012,1.3,5.8,11.2
5/19/2012,M,5.8,10.6
5/20/2012,M,5.9,14.9
5/21/2012,0.5,8.4,17.1
5/22/2012,0.8,10.2,17.8
5/23/2012,M,9.5,19.6
5/24/2012,M,9,21.3
5/25/2012,M,13.4,25
5/26/2012,M,12.1,23.3
5/27/2012,M,12.7,23.6
5/28/2012,M,M,M
5/29/2012,M,8,17
5/30/2012,M,M,18.2
5/31/2012,14,11,15
6/1/2012,1,11.3,18.7
6/2/2012,M,M,15.6
6/3/2012,10.4,M,11.5
6/4/2012,M,M,15.2
6/5/2012,4.1,6.8,M
6/6/2012,0.8,10,M
6/7/2012,31,10.3,11.8
6/8/2012,45,M,M
6/9/2012,M,M,14.5
6/10/2012,M,6.7,16.7
6/11/2012,0.5,7.3,17.1
6/12/2012,8.1,M,13.3
6/13/2012,M,6.8,13.4
6/14/2012,6.1,M,13.5
6/15/2012,16,8.7,14.1
6/16/2012,18,M,M
6/17/2012,1.5,6.6,M
6/18/2012,4.6,7.2,11.6
6/19/2012,M,5.5,M
6/20/2012,M,8.5,15.6
6/21/2012,18.8,8.8,M
6/22/2012,2,9.5,14.5
6/23/2012,3,M,13.2
6/24/2012,4.3,8.9,M
6/25/2012,M,7.4,17.1
6/26/2012,2.3,11.2,17.9
6/27/2012,2.5,13.5,18
6/28/2012,17,M,17.2
6/29/2012,9.1,M,15.2
6/30/2012,7.1,M,13.2
7/1/2012,6.1,8.7,M
7/2/2012,7.1,11.6,18.9
7/3/2012,8.1,M,M
7/4/2012,0.8,8.9,18.6
7/5/2012,1.3,9.9,17.6
7/6/2012,0.5,12.1,18.4
7/7/2012,2,M,15.5
