Day,Precipitation,Min Temperature,Max Temperature,id
8/2/1981,0,9,18,EIM00003976
8/3/1981,15,M,18,EIM00003976
8/4/1981,0,12,18,EIM00003976
8/5/1981,0,M,17,EIM00003976
8/6/1981,0,8,16,EIM00003976
8/7/1981,0,12,18,EIM00003976
8/8/1981,5.1,12,17,EIM00003976
8/9/1981,0,11,17,EIM00003976
8/10/1981,0.3,11,16,EIM00003976
8/11/1981,3,15,17,EIM00003976
8/12/1981,17,15,16,EIM00003976
8/13/1981,0.3,M,18,EIM00003976
8/14/1981,0,9,17,EIM00003976
8/15/1981,M,M,17,EIM00003976
8/16/1981,1,6,18,EIM00003976
8/17/1981,M,M,16,EIM00003976
8/18/1981,0.5,13,16,EIM00003976
8/19/1981,3.3,M,15,EIM00003976
8/20/1981,7.9,13,16,EIM00003976
8/21/1981,0.3,13,17,EIM00003976
8/22/1981,0.5,14,16,EIM00003976
8/23/1981,0.3,14,18,EIM00003976
8/24/1981,1,15,19,EIM00003976
8/25/1981,0.3,M,19,EIM00003976
8/26/1981,0,12,19,EIM00003976
8/27/1981,0,11,24,EIM00003976
8/28/1981,0,16,22,EIM00003976
8/29/1981,1,15,19,EIM00003976
8/30/1981,0,14,23,EIM00003976
8/31/1981,0,14,22,EIM00003976
9/1/1981,0,10,21,EIM00003976
9/2/1981,0,14,22,EIM00003976
9/3/1981,2,16,21,EIM00003976
9/4/1981,2,M,20,EIM00003976
9/5/1981,0,M,18,EIM00003976
9/6/1981,0,8,20,EIM00003976
9/7/1981,0,9,20,EIM00003976
9/8/1981,0.5,13,17,EIM00003976
9/9/1981,11.9,12,M,EIM00003976
9/10/1981,30,M,M,EIM00003976
9/11/1981,15,10,15,EIM00003976
9/12/1981,3,10,17,EIM00003976
9/13/1981,2.5,9,16,EIM00003976
9/14/1981,4.1,12,18,EIM00003976
9/15/1981,3,13,17,EIM00003976
9/16/1981,1.5,12,17,EIM00003976
9/17/1981,3,M,17,EIM00003976
9/18/1981,5.1,11,15,EIM00003976
9/19/1981,7.1,M,15,EIM00003976
9/20/1981,3.3,9,15,EIM00003976
9/21/1981,7.1,9,16,EIM00003976
9/22/1981,2,10,15,EIM00003976
9/23/1981,20.1,11,15,EIM00003976
9/24/1981,6.1,10,15,EIM00003976
9/25/1981,1,M,15,EIM00003976
9/26/1981,26.9,7,12,EIM00003976
9/27/1981,3,11,14,EIM00003976
9/28/1981,4.1,M,15,EIM00003976
9/29/1981,6.6,9,M,EIM00003976
9/30/1981,11.9,12,16,EIM00003976
10/1/1981,0.3,M,13,EIM00003976
10/2/1981,6.1,M,11,EIM00003976
10/3/1981,18,7,11,EIM00003976
10/4/1981,6.1,M,12,EIM00003976
10/5/1981,0.8,4,12,EIM00003976
10/6/1981,7.9,7,11,EIM00003976
10/7/1981,4.1,M,12,EIM00003976
10/8/1981,25.9,5,M,EIM00003976
10/9/1981,9.9,M,13,EIM00003976
10/10/1981,7.1,7,10,EIM00003976
10/11/1981,1.3,5,11,EIM00003976
10/12/1981,7.1,6,11,EIM00003976
10/13/1981,1,5,10,EIM00003976
10/14/1981,0,4,9,EIM00003976
10/15/1981,1.3,2,11,EIM00003976
10/16/1981,3,5,12,EIM00003976
10/17/1981,2,1,13,EIM00003976
10/18/1981,2,4,13,EIM00003976
10/19/1981,6.1,M,12,EIM00003976
10/20/1981,1.5,M,10,EIM00003976
10/21/1981,3.3,7,11,EIM00003976
10/22/1981,1,7,11,EIM00003976
10/23/1981,1,8,13,EIM00003976
10/24/1981,8.1,M,11,EIM00003976
10/25/1981,8.9,3,9,EIM00003976
10/26/1981,5.1,5,12,EIM00003976
10/27/1981,5.1,4,9,EIM00003976
10/28/1981,M,6,M,EIM00003976
10/29/1981,3,6,10,EIM00003976
10/30/1981,6.1,6,12,EIM00003976
10/31/1981,0,9,12,EIM00003976
11/1/1981,22.1,9,13,EIM00003976
11/2/1981,1.3,8,M,EIM00003976
11/3/1981,8.9,M,13,EIM00003976
11/4/1981,0,M,13,EIM00003976
11/5/1981,0,1,10,EIM00003976
11/6/1981,0.5,7,11,EIM00003976
11/7/1981,0,M,11,EIM00003976
11/8/1981,0.8,8,10,EIM00003976
11/9/1981,2.3,9,11,EIM00003976
11/10/1981,0.3,9,12,EIM00003976
11/11/1981,3.3,M,M,EIM00003976
11/12/1981,0.5,8,11,EIM00003976
11/13/1981,0.3,7,10,EIM00003976
11/14/1981,3,8,11,EIM00003976
11/15/1981,8.1,M,11,EIM00003976
11/16/1981,12.4,5,10,EIM00003976
11/17/1981,5.1,M,11,EIM00003976
11/18/1981,3,5,9,EIM00003976
11/19/1981,2,4,M,EIM00003976
11/20/1981,8.1,7,M,EIM00003976
11/21/1981,7.1,7,12,EIM00003976
11/22/1981,2,11,13,EIM00003976
11/23/1981,10.9,5,M,EIM00003976
11/24/1981,3,3,7,EIM00003976
11/25/1981,2.3,2,10,EIM00003976
11/26/1981,0,9,12,EIM00003976
11/27/1981,10.9,6,9,EIM00003976
11/28/1981,1.3,5,19,EIM00003976
11/29/1981,0.5,6,11,EIM00003976
11/30/1981,4.3,10,12,EIM00003976
12/1/1981,1,8,10,EIM00003976
12/2/1981,0,7,10,EIM00003976
12/3/1981,0,9,M,EIM00003976
12/4/1981,1,M,M,EIM00003976
12/5/1981,2.3,5,8,EIM00003976
12/6/1981,0.5,5,9,EIM00003976
12/7/1981,4.1,M,9,EIM00003976
12/8/1981,5.1,0,4,EIM00003976
12/9/1981,4.1,M,2,EIM00003976
12/10/1981,0,-2,3,EIM00003976
12/11/1981,0.3,M,3,EIM00003976
12/12/1981,4.1,M,2,EIM00003976
12/13/1981,9.1,-1,8,EIM00003976
12/14/1981,7.9,4,9,EIM00003976
12/15/1981,1,1,7,EIM00003976
12/16/1981,0,0,4,EIM00003976
12/17/1981,0,-2,2,EIM00003976
12/18/1981,0,-5,4,EIM00003976
12/19/1981,3,0,M,EIM00003976
12/20/1981,M,M,M,EIM00003976
12/21/1981,2,2,6,EIM00003976
12/22/1981,7.1,M,5,EIM00003976
12/23/1981,0,M,2,EIM00003976
12/24/1981,0,-2,4,EIM00003976
12/25/1981,1,-1,M,EIM00003976
12/26/1981,3,M,10,EIM00003976
12/27/1981,0.5,2,8,EIM00003976
12/28/1981,1,3,5,EIM00003976
12/29/1981,5.1,4,5,EIM00003976
12/30/1981,M,M,5,EIM00003976
12/31/1981,1,3,9,EIM00003976
1/1/1982,2,M,8.5,EIM00003976
1/2/1982,6.1,3.1,10.4,EIM00003976
1/3/1982,14,7.5,11,EIM00003976
1/4/1982,10.9,8.4,10.5,EIM00003976
1/5/1982,1,M,8.8,EIM00003976
1/6/1982,0,M,M,EIM00003976
1/7/1982,0,-2.7,1.6,EIM00003976
1/8/1982,M,-0.7,2,EIM00003976
1/9/1982,M,M,1,EIM00003976
1/10/1982,M,M,0.4,EIM00003976
1/11/1982,0,M,3.2,EIM00003976
1/12/1982,0,M,5.6,EIM00003976
1/13/1982,M,0.1,M,EIM00003976
1/14/1982,M,M,7,EIM00003976
1/15/1982,M,3.1,M,EIM00003976
1/16/1982,0,M,9.5,EIM00003976
1/17/1982,M,M,M,EIM00003976
1/18/1982,10.9,0.6,M,EIM00003976
1/19/1982,0,4.2,9.5,EIM00003976
1/20/1982,5.1,2.2,8.4,EIM00003976
1/21/1982,8.9,6.5,M,EIM00003976
1/22/1982,3,3.3,8.1,EIM00003976
1/23/1982,0.3,4.7,8.4,EIM00003976
1/24/1982,1,5.9,M,EIM00003976
1/25/1982,M,M,10.5,EIM00003976
1/26/1982,5.1,M,9.9,EIM00003976
1/27/1982,0.5,4.6,9.3,EIM00003976
1/28/1982,M,7.9,10.2,EIM00003976
1/29/1982,0,8.2,11,EIM00003976
1/30/1982,1,8.8,11,EIM00003976
1/31/1982,0.8,8.2,10.7,EIM00003976
2/1/1982,1,M,10.8,EIM00003976
2/2/1982,1,1.8,9.8,EIM00003976
2/3/1982,M,7.1,10.9,EIM00003976
2/4/1982,2,6.8,11.1,EIM00003976
2/5/1982,6.1,M,10.1,EIM00003976
2/6/1982,3,M,9.5,EIM00003976
2/7/1982,M,M,M,EIM00003976
2/8/1982,M,M,10.6,EIM00003976
2/9/1982,M,M,M,EIM00003976
2/10/1982,0,3.5,M,EIM00003976
2/11/1982,7.1,2.5,7.2,EIM00003976
2/12/1982,8.9,4.4,11,EIM00003976
2/13/1982,M,M,M,EIM00003976
2/14/1982,3.3,1.5,9.5,EIM00003976
2/15/1982,0,1.9,8.4,EIM00003976
2/16/1982,0,M,7.5,EIM00003976
2/17/1982,0,1.1,4.3,EIM00003976
2/18/1982,0,0.6,7.5,EIM00003976
2/19/1982,0,2.9,9.5,EIM00003976
2/20/1982,11.9,M,8.8,EIM00003976
2/21/1982,14,M,10.5,EIM00003976
2/22/1982,0,M,9.8,EIM00003976
2/23/1982,0.5,-0.5,10.1,EIM00003976
2/24/1982,13,M,9.5,EIM00003976
2/25/1982,2,3.6,9.2,EIM00003976
2/26/1982,4.6,6.2,M,EIM00003976
2/27/1982,0,M,M,EIM00003976
2/28/1982,2,6.7,M,EIM00003976
3/1/1982,5.1,3.6,8.5,EIM00003976
3/2/1982,13,4.4,11.2,EIM00003976
3/3/1982,1,4.7,9,EIM00003976
3/4/1982,0.8,M,10.6,EIM00003976
3/5/1982,1,3.3,M,EIM00003976
3/6/1982,7.1,M,10.5,EIM00003976
3/7/1982,0,1.1,8.7,EIM00003976
3/8/1982,14,1.8,M,EIM00003976
3/9/1982,14,3.3,9.7,EIM00003976
3/10/1982,7.1,M,M,EIM00003976
3/11/1982,M,M,8,EIM00003976
3/12/1982,23.1,M,6.2,EIM00003976
3/13/1982,3,2,10.3,EIM00003976
3/14/1982,7.9,M,M,EIM00003976
3/15/1982,7.1,M,8.2,EIM00003976
3/16/1982,14,2.1,8.6,EIM00003976
3/17/1982,2.5,4,9.3,EIM00003976
3/18/1982,M,M,8.8,EIM00003976
3/19/1982,3,2.8,10.2,EIM00003976
3/20/1982,1,1.9,9.4,EIM00003976
3/21/1982,8.9,6.1,11.7,EIM00003976
3/22/1982,0,4.3,11.3,EIM00003976
3/23/1982,0,6.9,11,EIM00003976
3/24/1982,M,8.2,10.9,EIM00003976
3/25/1982,0,7.6,11.4,EIM00003976
3/26/1982,0,M,11.7,EIM00003976
3/27/1982,0,0.8,12.6,EIM00003976
3/28/1982,0,0.8,11,EIM00003976
3/29/1982,M,5.2,10.2,EIM00003976
3/30/1982,M,3.6,11.5,EIM00003976
3/31/1982,M,5.1,10.7,EIM00003976
4/1/1982,0.3,M,9.3,EIM00003976
4/2/1982,M,M,11.6,EIM00003976
4/3/1982,5.1,2,11.7,EIM00003976
4/4/1982,M,6,14.7,EIM00003976
4/5/1982,M,7.3,14,EIM00003976
4/6/1982,M,7.6,17,EIM00003976
4/7/1982,9.9,M,12.7,EIM00003976
4/8/1982,0.5,M,8.7,EIM00003976
4/9/1982,M,1.8,10.2,EIM00003976
4/10/1982,1.3,6,10.6,EIM00003976
4/11/1982,0.5,4.5,11,EIM00003976
4/12/1982,M,1.8,11.5,EIM00003976
4/13/1982,0,3.5,12,EIM00003976
4/14/1982,0,5.5,12.7,EIM00003976
4/15/1982,M,8,12.3,EIM00003976
4/16/1982,M,M,12.2,EIM00003976
4/17/1982,0,6.9,15.5,EIM00003976
4/18/1982,M,4.1,17.7,EIM00003976
4/19/1982,M,4,14,EIM00003976
4/20/1982,0.5,M,11.6,EIM00003976
4/21/1982,0.3,5.5,12.8,EIM00003976
4/22/1982,M,M,11.7,EIM00003976
4/23/1982,0,6.6,12.4,EIM00003976
4/24/1982,0,M,12.8,EIM00003976
4/25/1982,0,5.9,14.4,EIM00003976
4/26/1982,0,4.6,14.3,EIM00003976
4/27/1982,M,5.1,15,EIM00003976
4/28/1982,M,9.2,13.5,EIM00003976
4/29/1982,M,8.4,12.1,EIM00003976
4/30/1982,0,9.1,11.4,EIM00003976
5/1/1982,1.5,4.1,9.4,EIM00003976
5/2/1982,9.9,4.8,11.3,EIM00003976
5/3/1982,3,M,9.4,EIM00003976
5/4/1982,5.1,M,6.5,EIM00003976
5/5/1982,5.6,1,8.9,EIM00003976
5/6/1982,M,1.3,11.2,EIM00003976
5/7/1982,2,6.4,13.1,EIM00003976
5/8/1982,M,2.5,13,EIM00003976
5/9/1982,5.1,M,12.5,EIM00003976
5/10/1982,6.1,8.2,15.4,EIM00003976
5/11/1982,0,6.3,15.4,EIM00003976
5/12/1982,0,8.4,15.5,EIM00003976
5/13/1982,M,10.5,19.9,EIM00003976
5/14/1982,0,M,17.7,EIM00003976
5/15/1982,M,9.6,16.6,EIM00003976
5/16/1982,0.8,7.1,14.5,EIM00003976
5/17/1982,5.3,8.9,14,EIM00003976
5/18/1982,2,M,13.8,EIM00003976
5/19/1982,0.3,4.2,15.5,EIM00003976
5/20/1982,0,4.9,14.9,EIM00003976
5/21/1982,7.1,8.5,13.9,EIM00003976
5/22/1982,5.1,M,14,EIM00003976
5/23/1982,6.4,8.5,14.5,EIM00003976
5/24/1982,1.5,9.9,14,EIM00003976
5/25/1982,2,8.6,14.6,EIM00003976
5/26/1982,1.5,9.3,14.3,EIM00003976
5/27/1982,1.5,8.7,14,EIM00003976
5/28/1982,3,7.9,13.8,EIM00003976
5/29/1982,0,11.8,14.6,EIM00003976
5/30/1982,0,M,20.5,EIM00003976
5/31/1982,0,9.5,19.5,EIM00003976
6/1/1982,0.5,13,20.3,EIM00003976
6/2/1982,M,M,M,EIM00003976
6/3/1982,M,10.2,18.1,EIM00003976
6/4/1982,0,12.8,24.3,EIM00003976
6/5/1982,M,12.9,22.2,EIM00003976
6/6/1982,5.1,M,17.4,EIM00003976
6/7/1982,M,12.7,19.1,EIM00003976
6/8/1982,M,M,18.3,EIM00003976
6/9/1982,0,7.4,20.6,EIM00003976
6/10/1982,M,M,M,EIM00003976
6/11/1982,5.1,9,17.6,EIM00003976
6/12/1982,0.5,10.5,15.8,EIM00003976
6/13/1982,0,M,15.1,EIM00003976
6/14/1982,M,5.9,14.6,EIM00003976
6/15/1982,14,8.3,15.3,EIM00003976
6/16/1982,0,6.5,19,EIM00003976
6/17/1982,3,13.2,M,EIM00003976
6/18/1982,0.3,13.5,19.6,EIM00003976
6/19/1982,3,M,15.7,EIM00003976
6/20/1982,7.1,7.5,18.7,EIM00003976
6/21/1982,3,11.6,18.8,EIM00003976
6/22/1982,M,M,M,EIM00003976
6/23/1982,M,9.6,14.4,EIM00003976
6/24/1982,M,10.4,16.3,EIM00003976
6/25/1982,6.1,10.9,18.5,EIM00003976
6/26/1982,M,8.6,16.3,EIM00003976
6/27/1982,0.8,11.8,16.4,EIM00003976
6/28/1982,0.5,M,16.2,EIM00003976
6/29/1982,0.3,10.3,16.7,EIM00003976
6/30/1982,2,10.6,16.7,EIM00003976
7/1/1982,1.3,12,15.9,EIM00003976
7/2/1982,1.5,11.1,15.8,EIM00003976
7/3/1982,M,10.1,16.4,EIM00003976
7/4/1982,1,11.9,16.7,EIM00003976
7/5/1982,1,12.5,16,EIM00003976
7/6/1982,M,9.6,17.7,EIM00003976
7/7/1982,0.5,12.6,17.1,EIM00003976
7/8/1982,4.1,11.7,19.2,EIM00003976
7/9/1982,8.1,M,M,EIM00003976
7/10/1982,2,9.1,14.9,EIM00003976
7/11/1982,0,5.8,16.2,EIM00003976
7/12/1982,M,9.9,19.4,EIM00003976
7/13/1982,0,13.7,18.6,EIM00003976
7/14/1982,0,10.3,17.7,EIM00003976
7/15/1982,0,11.9,16.7,EIM00003976
7/16/1982,0,11.9,16.6,EIM00003976
7/17/1982,4.1,M,17.5,EIM00003976
7/18/1982,0,7.3,18.4,EIM00003976
7/19/1982,0,8.7,20.7,EIM00003976
7/20/1982,0,12.4,19.7,EIM00003976
7/21/1982,0,13.1,17,EIM00003976
7/22/1982,M,13.1,17.9,EIM00003976
7/23/1982,M,11.1,17.9,EIM00003976
7/24/1982,0,13.8,17.5,EIM00003976
7/25/1982,M,13.6,18.8,EIM00003976
7/26/1982,M,9.9,19.2,EIM00003976
7/27/1982,M,8.7,19,EIM00003976
7/28/1982,M,11.4,22.4,EIM00003976
7/29/1982,M,11.4,21.7,EIM00003976
7/30/1982,M,10.3,21.9,EIM00003976
7/31/1982,M,12.4,24.5,EIM00003976
8/1/1982,M,12.1,21.4,EIM00003976
8/2/1982,0,M,M,EIM00003976
8/3/1982,0,9.1,20.7,EIM00003976
8/4/1982,3,M,M,EIM00003976
8/5/1982,0.5,M,17.5,EIM00003976
8/6/1982,0.3,M,18.2,EIM00003976
8/7/1982,0,10.6,20.4,EIM00003976
8/8/1982,6.6,M,17.8,EIM00003976
8/9/1982,M,13.3,18.9,EIM00003976
8/10/1982,0,13,18.6,EIM00003976
8/11/1982,3.3,13.3,18.4,EIM00003976
8/12/1982,1.3,M,16.9,EIM00003976
8/13/1982,6.6,8.6,16.5,EIM00003976
8/14/1982,1,7.9,18.4,EIM00003976
8/15/1982,0.5,6.9,17.2,EIM00003976
8/16/1982,5.1,12.1,16.2,EIM00003976
8/17/1982,11.9,10.4,M,EIM00003976
8/18/1982,8.4,M,15.8,EIM00003976
8/19/1982,8.9,9.6,14.9,EIM00003976
8/20/1982,2,10.3,15.8,EIM00003976
8/21/1982,1.3,12.1,17.1,EIM00003976
8/22/1982,3,11.6,14.9,EIM00003976
8/23/1982,9.9,11.8,15,EIM00003976
8/24/1982,9.4,M,15.7,EIM00003976
8/25/1982,1,11.1,15.8,EIM00003976
8/26/1982,8.9,9.7,15.5,EIM00003976
8/27/1982,0,M,15.5,EIM00003976
8/28/1982,0,3.7,16.4,EIM00003976
8/29/1982,7.6,M,15.8,EIM00003976
8/30/1982,1.3,11.2,15.8,EIM00003976
8/31/1982,1.3,10.3,15.2,EIM00003976
9/1/1982,M,11.4,15.6,EIM00003976
9/2/1982,M,10.3,16,EIM00003976
9/3/1982,0.8,12.5,M,EIM00003976
9/4/1982,6.1,11,15.6,EIM00003976
9/5/1982,0.5,M,17,EIM00003976
9/6/1982,10.9,10.7,14.8,EIM00003976
9/7/1982,0.5,12.6,15.7,EIM00003976
9/8/1982,0.5,11.3,16.4,EIM00003976
9/9/1982,2,11.4,17.4,EIM00003976
9/10/1982,M,M,15.4,EIM00003976
9/11/1982,0,8.4,17,EIM00003976
9/12/1982,7.1,M,M,EIM00003976
9/13/1982,0,10.6,16.3,EIM00003976
9/14/1982,0,14.7,18.1,EIM00003976
9/15/1982,0.5,14.9,17,EIM00003976
9/16/1982,0.3,14.3,18.5,EIM00003976
9/17/1982,0,13.6,15.7,EIM00003976
9/18/1982,M,M,M,EIM00003976
9/19/1982,1,5.8,13.9,EIM00003976
9/20/1982,7.1,8.7,M,EIM00003976
9/21/1982,0.5,M,14.5,EIM00003976
9/22/1982,2,5.6,14.1,EIM00003976
9/23/1982,5.1,8.3,13.9,EIM00003976
9/24/1982,3.6,M,13.6,EIM00003976
9/25/1982,0.5,6.3,14.5,EIM00003976
9/26/1982,1.5,6.8,13.5,EIM00003976
9/27/1982,3,M,12.9,EIM00003976
9/28/1982,13,8,12.1,EIM00003976
9/29/1982,3,8.5,14.5,EIM00003976
9/30/1982,12.2,9.3,12.9,EIM00003976
10/1/1982,10.9,10.1,15.5,EIM00003976
10/2/1982,4.1,9.9,15.1,EIM00003976
10/3/1982,8.1,M,13.5,EIM00003976
10/4/1982,1.3,6.4,14.3,EIM00003976
10/5/1982,6.1,8.1,13,EIM00003976
10/6/1982,0.3,M,14.5,EIM00003976
10/7/1982,5.1,8,12.2,EIM00003976
10/8/1982,0.5,9.2,13.1,EIM00003976
10/9/1982,0.5,M,12,EIM00003976
10/10/1982,M,7.7,13,EIM00003976
10/11/1982,1.5,7.5,14.4,EIM00003976
10/12/1982,4.1,7.6,14,EIM00003976
10/13/1982,7.9,M,11.8,EIM00003976
10/14/1982,3,M,12,EIM00003976
10/15/1982,0.3,3.7,11.6,EIM00003976
10/16/1982,M,8.6,M,EIM00003976
10/17/1982,19.1,8.4,13.1,EIM00003976
10/18/1982,4.3,9.8,12.2,EIM00003976
10/19/1982,3,9,12.7,EIM00003976
10/20/1982,5.1,M,12.3,EIM00003976
10/21/1982,4.6,7.7,11.8,EIM00003976
10/22/1982,6.1,4.3,9,EIM00003976
10/23/1982,3,4.7,11.9,EIM00003976
10/24/1982,4.1,M,M,EIM00003976
10/25/1982,0,6.4,12,EIM00003976
10/26/1982,8.9,M,M,EIM00003976
10/27/1982,1,7.1,12.5,EIM00003976
10/28/1982,1.3,10.7,12.7,EIM00003976
10/29/1982,8.1,M,13.8,EIM00003976
10/30/1982,M,6.9,13.4,EIM00003976
10/31/1982,5.3,M,M,EIM00003976
11/1/1982,4.1,3.5,11,EIM00003976
11/2/1982,0,M,12.4,EIM00003976
11/3/1982,0,2,12.8,EIM00003976
11/4/1982,1,6.4,11.5,EIM00003976
11/5/1982,5.6,M,11.4,EIM00003976
11/6/1982,0.5,2.9,M,EIM00003976
11/7/1982,0.5,8.1,12.9,EIM00003976
11/8/1982,4.1,9.3,11.2,EIM00003976
11/9/1982,5.6,7.2,M,EIM00003976
11/10/1982,13,6.1,11.1,EIM00003976
11/11/1982,9.9,6.5,12.7,EIM00003976
11/12/1982,6.6,M,M,EIM00003976
11/13/1982,7.1,4.1,7.8,EIM00003976
11/14/1982,7.1,3,7.8,EIM00003976
11/15/1982,0,5.1,M,EIM00003976
11/16/1982,3.3,M,M,EIM00003976
11/17/1982,4.1,5.7,M,EIM00003976
11/18/1982,4.1,M,M,EIM00003976
11/19/1982,7.9,3.1,8.3,EIM00003976
11/20/1982,7.9,5.6,10.7,EIM00003976
11/21/1982,7.1,M,M,EIM00003976
11/22/1982,6.1,4.4,8.2,EIM00003976
11/23/1982,11.9,M,7.7,EIM00003976
11/24/1982,8.4,2.3,7.8,EIM00003976
11/25/1982,5.1,2.2,7.5,EIM00003976
11/26/1982,10.9,M,M,EIM00003976
11/27/1982,2,1.3,M,EIM00003976
11/28/1982,1.3,3.1,7.1,EIM00003976
11/29/1982,0,3.5,10.1,EIM00003976
11/30/1982,M,8.9,10.5,EIM00003976
12/1/1982,3,M,M,EIM00003976
12/2/1982,M,M,M,EIM00003976
12/3/1982,M,1.7,M,EIM00003976
12/4/1982,7.1,M,M,EIM00003976
12/5/1982,1,M,M,EIM00003976
12/6/1982,0,-0.8,M,EIM00003976
12/7/1982,14,2.5,9.8,EIM00003976
12/8/1982,7.1,M,M,EIM00003976
12/9/1982,M,2.6,8.9,EIM00003976
12/10/1982,6.1,2.6,6.7,EIM00003976
12/11/1982,2,0.4,6.3,EIM00003976
12/12/1982,3,M,M,EIM00003976
12/13/1982,0,M,M,EIM00003976
12/14/1982,14,3.5,11.1,EIM00003976
12/15/1982,4.1,M,11.6,EIM00003976
12/16/1982,5.1,M,M,EIM00003976
12/17/1982,7.1,1.3,5.5,EIM00003976
12/18/1982,5.1,0.6,M,EIM00003976
12/19/1982,16,M,M,EIM00003976
12/20/1982,13,4.3,8.1,EIM00003976
12/21/1982,5.1,M,M,EIM00003976
12/22/1982,2.5,2.2,6.7,EIM00003976
12/23/1982,7.1,3.7,10.6,EIM00003976
12/24/1982,1,9.2,M,EIM00003976
12/25/1982,0.5,9.1,10.8,EIM00003976
12/26/1982,6.1,M,M,EIM00003976
12/27/1982,4.3,4.8,M,EIM00003976
12/28/1982,0,5.7,M,EIM00003976
12/29/1982,1,7.9,10.4,EIM00003976
12/30/1982,10.9,M,M,EIM00003976
12/31/1982,1,3.8,M,EIM00003976
1/1/1983,9.9,M,M,EIM00003976
1/2/1983,7.9,3.2,M,EIM00003976
1/3/1983,3,7,M,EIM00003976
1/4/1983,4.1,4.4,M,EIM00003976
1/5/1983,7.9,6.7,12,EIM00003976
1/6/1983,5.1,M,M,EIM00003976
1/7/1983,5.1,2.8,7.5,EIM00003976
1/8/1983,8.4,3.4,9.8,EIM00003976
1/9/1983,1,6,9.2,EIM00003976
1/10/1983,2.5,7.3,11,EIM00003976
1/11/1983,M,M,M,EIM00003976
1/12/1983,3,3.9,M,EIM00003976
1/13/1983,3,2.1,M,EIM00003976
1/14/1983,3,5.8,10,EIM00003976
1/15/1983,2,8.3,10.5,EIM00003976
1/16/1983,0.5,8.4,M,EIM00003976
1/17/1983,2.5,M,10.1,EIM00003976
1/18/1983,2.5,2.3,5.8,EIM00003976
1/19/1983,1,2.6,7,EIM00003976
1/20/1983,0.5,2.9,8.5,EIM00003976
1/21/1983,0.3,6.6,9.1,EIM00003976
1/22/1983,M,M,9.1,EIM00003976
1/23/1983,4.1,5.7,M,EIM00003976
1/24/1983,13,M,M,EIM00003976
1/25/1983,2,5.8,9.7,EIM00003976
1/26/1983,0.5,7.2,11,EIM00003976
1/27/1983,6.1,8.6,10.3,EIM00003976
1/28/1983,14,M,11,EIM00003976
1/29/1983,3,M,8.3,EIM00003976
1/30/1983,M,M,5.4,EIM00003976
1/31/1983,6.1,0.3,11.5,EIM00003976
2/1/1983,5.1,2.3,7,EIM00003976
2/2/1983,7.9,3.6,7.2,EIM00003976
2/3/1983,1,M,7.7,EIM00003976
2/4/1983,8.9,0.3,9.9,EIM00003976
2/5/1983,3,M,M,EIM00003976
2/6/1983,3,M,M,EIM00003976
2/7/1983,1.3,1.4,5.4,EIM00003976
2/8/1983,0,M,7.3,EIM00003976
2/9/1983,2.3,1.2,M,EIM00003976
2/10/1983,0.5,M,M,EIM00003976
2/11/1983,2,0.4,4.7,EIM00003976
2/12/1983,M,2.4,8.6,EIM00003976
2/13/1983,0.3,3.9,6.8,EIM00003976
2/14/1983,M,2.6,8,EIM00003976
2/15/1983,M,1.1,7.6,EIM00003976
2/16/1983,0,0.6,5,EIM00003976
2/17/1983,M,M,6.9,EIM00003976
2/18/1983,0,-1.9,5.6,EIM00003976
2/19/1983,0,-1.3,6.9,EIM00003976
2/20/1983,2,1.2,5.4,EIM00003976
2/21/1983,0,1.6,6.2,EIM00003976
2/22/1983,0,2,5.6,EIM00003976
2/23/1983,0,1.9,6.7,EIM00003976
2/24/1983,0,3.9,10.5,EIM00003976
2/25/1983,4.1,4.9,9,EIM00003976
2/26/1983,2,6.6,9.7,EIM00003976
2/27/1983,2,5.7,10.3,EIM00003976
2/28/1983,2.5,4.4,9.8,EIM00003976
3/1/1983,0,6,10.2,EIM00003976
3/2/1983,M,M,12.5,EIM00003976
3/3/1983,M,M,M,EIM00003976
3/4/1983,2,4,10,EIM00003976
3/5/1983,0,7.8,10,EIM00003976
3/6/1983,0,8,11,EIM00003976
3/7/1983,M,7.8,10.7,EIM00003976
3/8/1983,M,7,8.6,EIM00003976
3/9/1983,0,6.7,10.5,EIM00003976
3/10/1983,0,8.6,10.2,EIM00003976
3/11/1983,M,7.8,11,EIM00003976
3/12/1983,5.1,8.4,10.5,EIM00003976
3/13/1983,3,M,10.8,EIM00003976
3/14/1983,3,4.8,9.3,EIM00003976
3/15/1983,0,4.2,10.9,EIM00003976
3/16/1983,7.1,7.2,10.9,EIM00003976
3/17/1983,1,9.2,12.2,EIM00003976
3/18/1983,10.9,M,11,EIM00003976
3/19/1983,0.5,0.6,10.3,EIM00003976
3/20/1983,7.9,M,M,EIM00003976
3/21/1983,7.9,M,M,EIM00003976
3/22/1983,3,1.6,M,EIM00003976
3/23/1983,11.9,4.5,10.1,EIM00003976
3/24/1983,3,2.4,7.3,EIM00003976
3/25/1983,6.1,3.4,10.8,EIM00003976
3/26/1983,2,5.7,10.1,EIM00003976
3/27/1983,0.5,M,11,EIM00003976
3/28/1983,0,1.8,10,EIM00003976
3/29/1983,3.3,M,10.4,EIM00003976
3/30/1983,3,3.1,8.7,EIM00003976
3/31/1983,5.1,3.9,9.6,EIM00003976
4/1/1983,1.5,4.2,9.1,EIM00003976
