,row,Maker,distilled,age in cast,ABV,Blended,Bourbon,Flavored,Other,Rye,Scotch,single blended grain,single blended malt,world,review score,price,style,country,temperature,precipitation,Unnamed: 0,Temperature,Precipitation
4113,5488.0,White Oak,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,45.0,Japanese,JP,,,,,
4114,5515.0,Yamazakura,,16 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,138.0,Japanese,JP,,,,,
4115,5094.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,225.0,Indian Whisky,IN,,,,,
4116,5095.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,165.0,Indian Whisky,IN,,,,,
4117,5096.0,Amrut,,8 year old,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,285.0,Indian Whisky,IN,,,,,
4118,5100.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,125.0,Indian Whisky,IN,,,,,
4119,5113.0,Rampur,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,65.0,Indian Whisky,IN,,,,,
4120,5117.0,Amrut,,,61.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,125.0,Indian Whisky,IN,,,,,
4121,5118.0,Amrut,,,57.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,170.0,Indian Whisky,IN,,,,,
4122,5119.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,190.0,Indian Whisky,IN,,,,,
4123,5120.0,Amrut,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,165.0,Indian Whisky,IN,,,,,
4124,5121.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,150.0,Indian Whisky,IN,,,,,
4125,5155.0,That Boutique-y Whisky Company,,6 year old,54.70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,130.0,Indian Whisky,IN,,,,,
4126,5156.0,Paul John,,,57.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,90.0,Indian Whisky,IN,,,,,
4127,5160.0,Rampur,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,65.0,Indian Whisky,IN,,,,,
4128,5161.0,Rampur,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,85.0,Indian Whisky,IN,,,,,
4129,5172.0,Amrut,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,80.0,Indian Whisky,IN,,,,,
4130,5223.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,50.0,Indian Whisky,IN,,,,,
4131,5224.0,Amrut,,,57.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,135.0,Indian Whisky,IN,,,,,
4132,5225.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,85.0,Indian Whisky,IN,,,,,
4133,5238.0,Paul John,,,57.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,95.0,Indian Whisky,IN,,,,,
4134,5242.0,That Boutique-y Whisky Company,,,55.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,129.0,Indian Whisky,IN,,,,,
4135,5243.0,That Boutique-y Whisky Company,,6 year old,52.90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,130.0,Indian Whisky,IN,,,,,
4136,5244.0,Paul John,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,250.0,Indian Whisky,IN,,,,,
4137,5259.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,100.0,Indian Whisky,IN,,,,,
4138,5273.0,Paul John,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,59.0,Indian Whisky,IN,,,,,
4139,5274.0,Paul John,,,55.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,100.0,Indian Whisky,IN,,,,,
4140,5305.0,Amrut,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,65.0,Indian Whisky,IN,,,,,
4141,5319.0,That Boutique-y Whisky Company,,6 year old,54.70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,125.0,Indian Whisky,IN,,,,,
4142,5321.0,Paul John,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,58.0,Indian Whisky,IN,,,,,
4143,5342.0,Amrut,,,62.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,130.0,Indian Whisky,IN,,,,,
4144,5355.0,Paul John,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,64.0,Indian Whisky,IN,,,,,
4145,5395.0,Amrut,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,100.0,Indian Whisky,IN,,,,,
4146,5412.0,Paul John,,,55.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,92.0,Indian Whisky,IN,,,,,
4147,5427.0,Amrut,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,114.0,Indian Whisky,IN,,,,,
4148,5451.0,Amrut,,,59.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,139.0,Indian Whisky,IN,,,,,
4149,5484.0,Amrut,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,40.0,Indian Whisky,IN,,,,,
4150,5098.0,Kavalan,,,57.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,100.0,Taiwanese Whisky,TW,,,,,
4151,5099.0,Kavalan,,,56.30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,599.0,Taiwanese Whisky,TW,,,,,
4152,5105.0,Kavalan,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,90.0,Taiwanese Whisky,TW,,,,,
4153,5106.0,Kavalan,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,100.0,Taiwanese Whisky,TW,,,,,
4154,5107.0,Kavalan,,,55.60%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,599.0,Taiwanese Whisky,TW,,,,,
4155,5127.0,Kavalan,,,59.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,101.0,Taiwanese Whisky,TW,,,,,
4156,5128.0,Kavalan,,,55.60%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,699.0,Taiwanese Whisky,TW,,,,,
4157,5129.0,Kavalan,,,57.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,175.0,Taiwanese Whisky,TW,,,,,
4158,5130.0,Kavalan,,,57.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,160.0,Taiwanese Whisky,TW,,,,,
4159,5152.0,Kavalan,,,57.60%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,117.0,Taiwanese Whisky,TW,,,,,
4160,5153.0,Kavalan,,,57.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,185.0,Taiwanese Whisky,TW,,,,,
4161,5182.0,Kavalan,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,65.0,Taiwanese Whisky,TW,,,,,
4162,5183.0,Kavalan,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,65.0,Taiwanese Whisky,TW,,,,,
4163,5184.0,Kavalan,,,58.30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,224.0,Taiwanese Whisky,TW,,,,,
4164,5185.0,Kavalan,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,100.0,Taiwanese Whisky,TW,,,,,
4165,5186.0,Kavalan,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,100.0,Taiwanese Whisky,TW,,,,,
4166,5187.0,Kavalan,,,57.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,599.0,Taiwanese Whisky,TW,,,,,
4167,5188.0,Kavalan,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,99.0,Taiwanese Whisky,TW,,,,,
4168,5311.0,Kavalan,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,100.0,Taiwanese Whisky,TW,,,,,
4169,5312.0,Kavalan,,,59.40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,110.0,Taiwanese Whisky,TW,,,,,
4170,5348.0,Kavalan,,,55.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,49.0,Taiwanese Whisky,TW,,,,,
4171,5349.0,Kavalan,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,60.0,Taiwanese Whisky,TW,,,,,
4172,5102.0,Millstone,,12 year old,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,80.0,Dutch,NL,,,,,
4173,5103.0,Millstone,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,68.0,Dutch,NL,,,,,
4174,5104.0,Millstone,,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,99.0,Dutch,NL,,,,,
4175,5124.0,Millstone,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,65.0,Dutch,NL,,,,,
4176,5177.0,Millstone,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,102.0,Dutch,NL,,,,,
4177,5310.0,Millstone,,8 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,92.0,Dutch,NL,,,,,
4178,5338.0,William Wolf,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,35.0,Netherlands Whisky,NL,,,,,
4179,5346.0,Zuidam,,5 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,72.0,Dutch,NL,,,,,
4180,5378.0,That Boutique-y Whisky Company,,6 year old,48.90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,75.0,Dutch,NL,,,,,
4181,5397.0,Millstone,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,75.0,Dutch,NL,,,,,
4182,5125.0,Glann ar Mor,2012.0,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,73.0,French Whisky,FR,,,,,
4183,5368.0,Kornog,2012.0,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,110.0,French Whisky,FR,,,,,
4184,5126.0,Kornog,2018.0,,59.70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,130.0,French Whisky,FR,,,,,
4185,5131.0,Limeburners,,,61.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,539.0,Australian Whisky,AU,,,,,
4186,5189.0,Bakery Hill,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,86.0,Australian Whisky,AU,,,,,
4187,5198.0,That Boutique-y Whisky Company,,,47.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,218.0,Australian Whisky,AU,,,,,
4188,5199.0,Limeburners,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,104.0,Australian Whisky,AU,,,,,
4189,5231.0,Lark,,,58.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,228.0,Australian Whisky,AU,,,,,
4190,5235.0,Southern Coast,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,107.0,Australian Whisky,AU,,,,,
4191,5239.0,Old Hobart,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,176.0,Australian Whisky,AU,,,,,
4192,5240.0,Overeem,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,319.0,Australian Whisky,AU,,,,,
4193,5263.0,Bakery Hill,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,112.0,Australian Whisky,AU,,,,,
4194,5271.0,Overeem,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,318.0,Australian Whisky,AU,,,,,
4195,5272.0,Tiger Snake,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,100.0,Australian Whisky,AU,,,,,
4196,5285.0,Starward,,,41.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,55.0,Australian Whisky,AU,,,,,
4197,5313.0,Bakery Hill,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,109.0,Australian Whisky,AU,,,,,
4198,5318.0,Overeem,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,236.0,Australian Whisky,AU,,,,,
4199,5320.0,Limeburners,,,61.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,125.0,Australian Whisky,AU,,,,,
4200,5323.0,Heartwood,,,67.40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,170.0,Australian Whisky,AU,,,,,
4201,5330.0,Starward,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,60.0,Australian Whisky,AU,,,,,
4202,5350.0,Sullivan's Cove,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,148.0,Australian Whisky,AU,,,,,
4203,5351.0,Sullivan's Cove,,,47.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,99.0,Australian Whisky,AU,,,,,
4204,5353.0,Southern Coast,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,107.0,Australian Whisky,AU,,,,,
4205,5363.0,Hellyers Road,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,70.0,Australian Whisky,AU,,,,,
4206,5371.0,Bakery Hill,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,86.0,Australian Whisky,AU,,,,,
4207,5373.0,Nant,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,121.0,Australian Whisky,AU,,,,,
4208,5380.0,Limeburners,,,61.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,169.0,Australian Whisky,AU,,,,,
4209,5399.0,Sullivan's Cove,,,60.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,140.0,Australian Whisky,AU,,,,,
4210,5400.0,Sullivan's Cove,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,94.0,Australian Whisky,AU,,,,,
4211,5401.0,Lark,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,154.0,Australian Whisky,AU,,,,,
4212,5402.0,Lark Para,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,135.0,Australian Whisky,AU,,,,,
4213,5405.0,Nant,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,119.0,Australian Whisky,AU,,,,,
4214,5407.0,Old Hobart,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,135.0,Australian Whisky,AU,,,,,
4215,5411.0,Limeburners,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,126.0,Australian Whisky,AU,,,,,
4216,5432.0,Lark,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,155.0,Australian Whisky,AU,,,,,
4217,5435.0,Southern Coast,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,107.0,Australian Whisky,AU,,,,,
4218,5439.0,Old Hobart,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,135.0,Australian Whisky,AU,,,,,
4219,5458.0,Bakery Hill,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,71.0,Australian Whisky,AU,,,,,
4220,5461.0,Overeem,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,235.0,Australian Whisky,AU,,,,,
4221,5494.0,Belgrove,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,101.0,Australian Whisky,AU,,,,,
4222,5507.0,Old Hobart,,,55.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,155.0,Australian Whisky,AU,,,,,
4223,5508.0,Nant,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,194.0,Australian Whisky,AU,,,,,
4224,5509.0,"Diggers & Ditch, 41.5%",,,41.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,81.0,Australian Whisky,AU,,,,,
4225,5517.0,Old Hobart,,,55.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,186.0,Australian Whisky,AU,,,,,
4226,5518.0,Hellyers Road,,,46.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,123.0,Australian Whisky,AU,,,,,
4227,5157.0,Broger,,,42.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,64.0,Austrian Whisky,AT,,,,,
4228,5163.0,Waldviertler Whisky,,,41.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,52.0,Austrian Whisky,AT,,,,,
4229,5212.0,Reisetbauer,,15 year old,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,133.0,Austrian Whisky,AT,,,,,
4230,5294.0,Reisetbauer,,7 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,90.0,Austrian Whisky,AT,,,,,
4231,5336.0,Reisetbauer,,12 year old,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,131.0,Austrian Whisky,AT,,,,,
4232,5384.0,Broger,,,42.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,66.0,Austrian Whisky,AT,,,,,
4233,5385.0,Broger,,,58.70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,104.0,Austrian Whisky,AT,,,,,
4234,5415.0,Broger,,,42.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,66.0,Austrian Whisky,AT,,,,,
4235,5416.0,Broger,,,42.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,64.0,Austrian Whisky,AT,,,,,
4236,5527.0,Wieser Wiesky,,7 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,50.0,Austrian Whisky,AT,,,,,
4237,5528.0,Wieser Wiesky,,7 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,50.0,Austrian Whisky,AT,,,,,
4238,5159.0,Swiss Highland,,,58.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,186.0,Swiss,CH,,,,,
4239,5191.0,Santis,,,52.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,71.0,Swiss,CH,,,,,
4240,5266.0,Santis,,,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,45.0,Swiss,CH,,,,,
4241,5314.0,Santis,,,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,45.0,Swiss,CH,,,,,
4242,5331.0,Swiss Highland,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,124.0,Swiss,CH,,,,,
4243,5423.0,Whisky Castle,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,92.0,Swiss,CH,,,,,
4244,5467.0,Whisky Castle,,,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,92.0,Swiss,CH,,,,,
4245,5473.0,Santis,,,52.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,84.0,Swiss,CH,,,,,
4246,5495.0,Santis,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,61.0,Swiss,CH,,,,,
4247,5511.0,Ourbeer Tokaji,,3 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,82.0,Swiss,CH,,,,,
4248,5521.0,Santis,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,43.0,Swiss,CH,,,,,
4249,5165.0,Hammerhead,,28 year old,51.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,350.0,World Whisky,CZ,,,,,
4250,5178.0,Belgian Owl,2012.0,4 year old,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,80.0,Belgian Whisky,BE,,,,,
4251,5489.0,Belgian Owl,2012.0,5 year old,76.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,100.0,Belgian Whisky,BE,,,,,
4252,5190.0,Armorik,2014.0,,55.70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,102.0,French Whisky,FR,,,,,
4253,5230.0,Kornog,2014.0,,58.90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,127.0,French Whisky,FR,,,,,
4254,5195.0,Yamazaki,1984.0,,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,600.0,Japanese,JP,,,61.0,10.034118333333334,99.27137500000002
4255,5197.0,Brenne,2017.0,10 year old,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,100.0,French Whisky,FR,,,,,
4256,5200.0,Stauning,,,55.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,164.0,Danish,DK,,,,,
4257,5246.0,Braunstein,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,133.0,Danish,DK,,,,,
4258,5327.0,Braunstein,,,62.30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,922.0,Danish,DK,,,,,
4259,5417.0,Braunstein,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,133.0,Danish,DK,,,,,
4260,5442.0,Stauning,,,55.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,128.0,Danish,DK,,,,,
4261,5480.0,Fary Lochan,,,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,273.0,Danish,DK,,,,,
4262,5502.0,Braunstein,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,147.0,Danish,DK,,,,,
4263,5202.0,Navazos-Palazzi,,,52.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,104.0,Spanish Whisky,ES,,,,,
4264,5280.0,Navazos-Palazzi,,,53.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,120.0,Spanish Whisky,ES,,,,,
4265,5386.0,Navazos-Palazzi,,,52.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,104.0,Spanish Whisky,ES,,,,,
4266,5425.0,Dusko Fine Whiskey,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,40.0,Spanish Whisky,ES,,,,,
4267,5510.0,Embrujo,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,102.0,Spanish Whisky,ES,,,,,
4268,5514.0,DYC,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,60.0,Spanish Whisky,ES,,,,,
4269,5523.0,Navazos-Palazzi,,,52.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,100.0,Spanish Whisky,ES,,,,,
4270,5526.0,Navazos-Palazzi,,,53.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,100.0,Spanish Whisky,ES,,,,,
4271,5213.0,Sierra Norte,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,50.0,World Whisky,MX,,,,,
4272,5214.0,Sierra Norte,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,50.0,World Whisky,MX,,,,,
4273,5295.0,Sierra Norte,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,50.0,World Whisky,MX,,,,,
4274,5360.0,Sierra Norte,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,50.0,World Whisky,MX,,,,,
4275,5391.0,Sierra Norte,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,50.0,World Whisky,MX,,,,,
4276,5227.0,Ichiro,2010.0,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,131.0,Japanese,JP,,,87.0,11.759870833333334,146.51639999999998
4277,5228.0,Karuizawa,2010.0,,60.70%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,200.0,Japanese,JP,,,87.0,11.759870833333334,146.51639999999998
4278,5236.0,Yamazaki,2016.0,,48.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,300.0,Japanese,JP,,,93.0,11.875195,151.20018333333334
4279,5237.0,Telsington,,5 year old,43.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,325.0,Liechtenstein,LI,,,,,
4280,5437.0,Telsington,,,43.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,85.0,Liechtenstein,LI,,,,,
