vintage,avp,size,price,name,precip,temp,max_t,min_t
1979,40.00,50,11.1,Inverleven,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1986,40.00,700,136.53,Inverleven,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1988,46.00,700,253.08,Jura The Last Fetish,3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
2007,57.40,700,153.18,Kilchoman 6th Edition,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
2008,58.20,700,136.53,Kilchoman 2nd Edition,2.7585433070866405,13.284823320768414,12.258376214979991,2.0528942115768465
2011,50.00,700,124.32,Kilchoman Madeira Cask,2.8120253164557205,15.395981179754214,12.695843892549393,5.400274574409652
2011,56.50,700,106.56,Kilchoman 10th Anniversary,2.8120253164557205,15.395981179754214,12.695843892549393,5.400274574409652
2011,50.00,700,125.43,Kilchoman Sauternes Cask,2.8120253164557205,15.395981179754214,12.695843892549393,5.400274574409652
2011,60.00,700,148.74,Kilchoman Kilchoman Club (4th Edition),2.8120253164557205,15.395981179754214,12.695843892549393,5.400274574409652
2004,54.00,700,246.42,Kilkerran Warehouse Tasting,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2006,57.30,700,165.39,Kilkerran Single Cask,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
2005,46.00,700,85.47000000000001,Kilkerran Work in Progress (2nd Edition),2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1995,43.00,700,59.94000000000001,Knockando Richly Matured,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
2006,56.50,700,63.27,Knockdhu Small Batch,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1974,48.60,700,2039.07,Ladyburn Cask Collection,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1991,52.60,700,379.62000000000006,Laphroaig,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1994,46.00,700,83.25000000000001,Laphroaig,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
1997,53.40,700,143.19000000000003,Laphroaig Director´s Cut,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1997,51.50,700,165.39,Laphroaig 29.160,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1998,57.50,700,133.20000000000002,Laphroaig Authentic Collection,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1998,50.00,700,101.01,Laphroaig The Old Malt Cask,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1998,60.90,700,158.73000000000005,Laphroaig 29.237,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
2004,46.00,700,111.0,Laphroaig Highgrove,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
1973,40.00,50,41.07,Ledaig Connoisseurs Choice,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1973,43.00,700,213.12,Ledaig,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1996,51.10,700,134.31,Ledaig,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
2007,58.00,700,105.45,Ledaig Dornoch Castle,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
1974,40.00,750,306.36,Linkwood,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1975,58.20,750,366.3,Linkwood 39.2,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
2000,57.00,700,94.35,Linkwood 39.113,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
1985,40.00,700,187.59,Littlemill Connoisseurs Choice,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1985,46.00,700,420.69000000000005,Littlemill Rare Old,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1990,53.70,700,361.86,Littlemill Small Batch,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1991,50.80,700,269.73,Littlemill Authentic Collection,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1992,46.00,700,202.02,Littlemill Chieftain´s (US Import),3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1992,53.00,700,198.69000000000003,Littlemill Finest Collection,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1992,54.80,700,228.66000000000003,Littlemill Mccrae´s,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1998,45.00,700,127.65,Loch Lomond Craiglodge,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1974,44.30,700,328.56,Inchmurrin Authentic Collection,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1979,46.00,700,124.32,Rhosdhu First Cask,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1996,46.00,700,63.27,Loch Lomond,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1981,46.00,700,233.1,Lochside,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1973,43.20,700,3049.17,Longrow First Distillation (Last Cask),2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1996,59.40,700,130.98000000000002,Longrow,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1997,56.10,700,137.64,Longrow Burgundy Wood,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
2001,58.50,700,112.11,Longrow Shiraz Cask (Open Day 2010),3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2001,56.20,700,193.14,Longrow Warehouse Tasting (Chardonnay Finish),3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2001,56.00,700,183.15,Longrow Warehouse Tasting (Chardonnay Finish),3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
1985,43.00,750,800.3100000000003,Macallan (US Import),3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1973,43.00,700,1857.03,Macallan,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1974,43.00,750,2251.080000000001,Macallan,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1981,43.00,750,2681.76,Macallan (US Import),2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1985,43.00,750,1118.88,Macallan (US Import),3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1985,43.00,50,217.56000000000003,Macallan,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1986,43.00,700,1153.2900000000004,Macallan (Old Style),3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1975,43.00,750,2354.3100000000004,Macallan Anniversary (US Import),2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1977,51.00,700,724.83,Macallan Old & Rare,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1978,50.00,700,360.75000000000006,Macallan The Old Malt Cask,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1979,53.50,700,360.75000000000006,Macallan Scott´s Selection,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1985,52.80,700,1174.38,Macallan Càrn Mòr,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1989,49.60,700,304.1400000000001,Macallan Authentic Collection,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1989,45.20,700,219.78000000000003,Macallan,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1989,45.00,700,376.29,Macallan Single Cask,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1989,50.10,700,202.02,Macallan Scott´s Selection,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,51.50,700,204.24,Macallan,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1996,55.30,700,2145.63,Macallan Easter Elchies,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1997,46.60,750,29321.76,Macallan Exceptional Cask (US Import),2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
2004,68.20,750,4146.96,Macallan Exceptional Cask (US Import),3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
1975,40.00,50,11.1,Macduff Connoisseurs Choice,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1989,57.60,700,84.36000000000001,Macduff Authentic Collection,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,46.00,700,154.29000000000005,Macduff Chieftain´s,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
2000,60.00,700,102.12,Macduff The Whiskyman,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
1997,52.70,700,106.56,Mannochmore,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
2007,43.00,700,42.18000000000001,Mannochmore,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
2008,60.50,700,73.26,Mannochmore 64.98,2.7585433070866405,13.284823320768414,12.258376214979991,2.0528942115768465
1994,59.90,700,155.4,Miltonduff Cask Strength,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
1998,57.60,700,101.01,Miltonduff Càrn Mòr,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
2004,60.00,700,103.23,Miltonduff 72.51,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
1981,50.00,700,239.76,Mortlach The Old Malt Cask,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1984,60.50,700,331.8900000000001,Mortlach,3.0898433552299305,14.6123176636799,12.174690181124886,4.8752549651100345
1987,53.50,700,340.7700000000001,Mortlach,2.8253145445395265,13.447738069297746,11.210599721059976,4.474276696475535
1994,46.00,700,76.59,Mortlach,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
2001,57.80,700,117.66,Mortlach 76.131,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
1995,43.00,700,77.7,Oban Distillers Edition,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1983,46.00,700,236.43,Pulteney Limited Edition,2.5845584607795,14.750514929706357,12.311024844720519,4.878980169971671
1989,49.90,700,284.16,Pittyvaich 2015 Release,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1993,43.00,700,109.89,Pittyvaich Connoisseurs Choice,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
2001,66.00,700,319.68,Port Charlotte,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
2003,50.00,700,227.55,Port Charlotte Private Cask (Heavily Peated),2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2005,56.10,500,117.66,Port Charlotte Cask Exploration,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
2007,60.40,500,153.18,Port Charlotte Cask Exploration,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
2001,60.50,700,133.20000000000002,Port Charlotte PC8,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
1974,40.00,750,650.46,Port Ellen,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1975,46.00,700,889.1100000000001,Port Ellen First Bottling,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1977,59.70,50,89.91000000000004,Port Ellen Cask Strength,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1978,56.50,700,2494.17,Port Ellen 14th Annual Release,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1978,57.90,700,693.7500000000001,Port Ellen,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1979,57.10,700,697.08,Port Ellen Old & Rare,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,40.00,700,519.48,Port Ellen,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1982,50.00,700,460.65,Port Ellen The Old Malt Cask,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1982,46.00,700,674.8800000000001,Port Ellen Missing,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1978,58.90,750,1535.13,Rosebank 25.4,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1988,40.00,700,289.7100000000001,Rosebank Connoisseurs Choice,3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
1989,40.00,700,235.32,Rosebank Connoisseurs Choice,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1974,40.00,700,157.62,Brackla Connoisseurs Choice,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
2006,43.00,700,56.61000000000001,Brackla,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1998,43.00,750,77.7,Lochnagar Distillers Edition,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1977,59.40,700,372.96,Scapa Rare Auld,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1979,40.00,50,16.650000000000002,Scapa,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1979,40.00,700,224.22000000000003,Scapa The Cooper´s Choice,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1983,40.00,700,135.42000000000002,Scapa,2.5845584607795,14.750514929706357,12.311024844720519,4.878980169971671
1993,57.10,500,182.04,Scapa Cask Strength,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1981,43.00,1000,94.35,Auchroisk Singleton,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1995,46.00,700,135.42000000000002,Springbank Lochs and Castles (Craigmillar Castle),2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1995,46.00,700,366.3,Springbank Open Day 2017,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1995,49.00,700,331.8900000000001,Springbank Single Cask,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
2000,51.00,700,157.62,Springbank Warehouse Tasting,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2000,54.20,700,190.92,Springbank Single Cask,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2002,50.91,700,352.98,Springbank Duty Paid Sample,3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
2003,53.50,700,111.0,Springbank Burgundy Wood,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2003,58.60,750,227.55,Springbank Fresh Sherry Butt (US Import),2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
1975,50.00,700,469.53,Linlithgow The Old Malt Cask,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1975,50.50,700,440.67,Linlithgow,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1990,51.30,700,113.22,Strathmill Single Cask Collection,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
2005,57.80,700,83.25000000000001,Strathmill 100.17,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1985,56.10,700,549.45,Talisker Maritime Edition,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1986,45.00,700,321.9000000000001,Talisker Secret Stills,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
2001,45.80,700,78.81,Talisker Distillers Edition,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
1995,53.80,700,123.21,Tobermory Authentic Collection,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1995,43.00,700,48.84,Tobermory,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1996,50.00,700,68.82000000000001,Tobermory The Old Malt Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
2002,55.50,700,177.60000000000005,Tomatin Distillery Exclusive,3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
2006,59.80,700,55.50000000000001,Tomatin The Way of Spirits,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1977,46.00,700,955.71,Tomatin Rare Cask,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1989,46.00,700,78.81,Tomintoul,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1988,64.20,700,106.56,Tormore Single Malts of Scotland,3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
1986,54.90,700,268.62,Tullibardine Single Cask,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1987,43.00,700,124.32,Tullibardine Single Cask,2.8253145445395265,13.447738069297746,11.210599721059976,4.474276696475535
1992,46.00,700,62.16,Tullibardine,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
2014,55.60,700,136.53,Wolfburn Single Cask (Viking Line),2.9459724950884367,15.711533492413304,12.78651973347,5.850027517886615
2013,46.00,700,48.84,Wolfburn Aurora,2.387790468688487,14.829121241097331,12.308174770965447,5.0418929402637644
1975,56.40,700,335.22,Aberfeldy 60.10,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1978,40.00,700,129.87,Aberfeldy Connoisseurs Choice,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1978,43.00,50,24.42,Aberfeldy,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1991,59.60,700,290.82000000000005,Aberfeldy Single Cask,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1989,49.80,700,91.02,Aberlour Scott´s Selection,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,43.00,750,88.80000000000004,Aberlour Sherry Cask,3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1996,56.00,700,109.89,Aberlour Single Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1997,50.20,500,115.44,Aberlour Reserve Collection (Cask Strength),2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1980,59.40,700,88.80000000000004,Allt-a-Bhainne Authentic Collection,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1999,46.00,700,78.81,An Cnoc,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
1973,53.40,750,1386.39,Ardbeg,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1974,40.00,50,53.28,Ardbeg Connoisseurs Choice,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,43.00,50,68.82000000000001,Ardbeg,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,46.00,700,603.84,Ardbeg First Bottling,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1974,52.50,700,2820.51,Ardbeg Single Cask,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1975,46.00,50,42.18000000000001,Ardbeg,2.0664646464646643,14.542543998910404,12.185248713550598,4.7145905707196025
1976,40.00,50,35.52,Ardbeg Connoisseurs Choice,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1976,50.00,700,768.1200000000001,Ardbeg First Bottling,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1978,43.00,700,481.74000000000007,Ardbeg,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1991,50.00,700,145.41000000000003,Ardbeg The Old Malt Cask,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1974,46.00,700,355.20000000000016,Ardbeg,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1993,50.00,700,162.06,Ardbeg The Old Malt Cask,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1993,40.00,700,239.76,Ardbeg Connoisseurs Choice,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1993,52.80,700,219.78000000000003,Ardbeg,2.9940524193548455,13.475823617784245,11.211167985109393,4.5293112653497065
1994,56.00,700,359.64000000000016,Ardbeg Single Cask,3.2402051282051403,14.23130712887157,11.81968225948808,4.823249738766983
1998,56.90,700,279.72,Ardbeg,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1998,56.30,700,222.00000000000003,Ardbeg,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1998,58.90,700,222.00000000000003,Ardbeg Dunes An Oir,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
2000,54.80,700,261.96000000000004,Ardbeg,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2007,60.90,700,278.61,Ardbeg 33.134,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
1991,43.00,700,64.38000000000001,Ardmore Reserve,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
2004,61.10,700,102.12,Ardmore 66.73,3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
1999,54.60,700,112.11,Arran 15th Anniversary Bottling,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
1996,56.70,750,123.21,Arran Single Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1996,46.00,700,64.38000000000001,Arran Vintage Collection,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1998,54.30,700,87.69000000000004,Arran Sherry Cask,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1999,53.80,700,120.99,Arran 121.83,2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
2002,54.70,700,106.56,Arran Sherry Cask (Taiwan Exclusive),3.9481401617250937,14.807007103819394,12.38391539596657,4.84618341570565
1995,46.00,700,184.26,Arran Anniversary,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
2004,46.00,700,63.27,Arran Machrie Moor (3rd Edition),3.0506012506012645,13.555997645203286,12.400163043478274,2.311669203450025
2000,54.90,700,109.89,Arran Sleeping Warrior,4.034401972873037,14.779256525078607,12.240618860510777,5.077275329135657
2008,59.90,200,113.22,Auchentoshan Distillery Cask,2.7585433070866405,13.284823320768414,12.258376214979991,2.0528942115768465
1974,56.80,700,307.47,Auchroisk Rare Malts,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1978,59.30,50,15.54,Auchroisk,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1989,63.90,700,103.23,Auchroisk Scott´s Selection,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1991,47.40,700,103.23,Auchroisk,2.6779240506329285,14.448130516657713,11.968186226964116,4.959888579387185
1981,63.00,700,569.4300000000002,Aultmore Centenary Edition,2.577374301676003,13.575082441459406,11.439508832399829,4.271147218119154
1986,56.90,700,334.11,Aultmore,3.019050000000024,13.127477389763186,11.07586533902323,4.103224101479913
1973,40.00,700,280.83000000000004,Balblair,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1979,46.00,700,178.71,Balblair,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
2003,46.00,700,72.15,Balblair 1st Release,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2005,57.60,700,92.13,Balblair 70.15,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
2006,57.90,700,69.93,Balblair 70.18,2.5359368836292253,15.203224853982793,12.808910295002985,4.788629117959617
1973,40.00,700,286.38000000000005,Balmenach Connoisseurs Choice,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1978,61.70,700,148.74,Balmenach Chieftain´s Choice,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1989,48.60,700,134.31,Balmenach,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
2005,57.90,700,75.48,Balmenach 48.89,2.663588621444224,14.732142945041973,12.471951219512201,4.5203834510595415
1973,52.80,700,438.45000000000016,Balvenie,2.141950207468896,14.013066348271868,11.784318766066836,4.457495164410057
1977,50.40,700,388.50000000000006,Balvenie Single Barrel,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1983,50.40,700,169.83,Balvenie Single Barrel,2.5845584607795,14.750514929706357,12.311024844720519,4.878980169971671
1989,47.80,700,152.07000000000005,Balvenie Single Barrel,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1974,40.00,750,374.07000000000005,Banff Connoisseurs Choice,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1980,43.00,700,359.64000000000016,Banff,2.6509119746233423,13.813051614560447,11.37663391712943,4.8728353948620375
1977,62.00,50,21.090000000000003,Ben Nevis,2.4811183144246565,13.490555041137837,11.258641188959663,4.463827704356338
1996,57.80,700,133.20000000000002,Ben Nevis,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1996,47.20,700,279.72,Ben Nevis Single Cask,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1976,48.80,700,596.07,BenRiach Single Cask,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1995,52.90,700,117.66,BenRiach Single Cask,2.8819148936170285,14.874823568142402,12.375935828877013,4.997775478530778
1999,56.10,700,103.23,BenRiach Single Cask (Sherry Finish),2.9139326800170915,15.033238431412935,12.301209677419328,5.464057507987215
1974,56.70,750,290.82000000000005,Benrinnes 36.5,2.3416938110749443,14.054673005489633,11.714396551724146,4.6805529075309815
1976,43.00,700,268.62,Benrinnes Connoisseurs Choice,2.1732724384432256,14.501037920889175,11.941979949874685,5.118115942028986
1978,40.00,50,12.21,Benrinnes,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
1978,63.80,700,239.76,Benromach Rare Malts,2.462170790103774,13.541765044858787,11.201489995742874,4.6805500982318256
2003,58.20,700,77.7,Benromach Cask Strength,2.2150142993327044,14.322894131362364,12.8377448385389,2.9702985856469364
2007,45.00,700,56.61000000000001,Benromach Hermitage,2.5903595416831613,14.863119679090655,12.537199765670742,4.651839826839822
1992,55.00,700,164.28,Bladnoch Single Cask,3.2134751773049848,14.319503827626386,11.95203730976925,4.73493303571428
1988,59.60,700,177.60000000000005,Blair Athol,3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
1997,55.40,700,224.22000000000003,Bowmore (Feis Ile 2012),2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1979,58.40,50,54.39000000000001,Bowmore,2.6527032438926983,12.719560808547714,10.67550235143224,4.0881169142309535
1982,58.80,700,208.68,Bowmore,3.2124936515998166,14.421311714121478,12.042975635044048,4.75667215815486
1983,55.60,700,1363.0800000000004,Bowmore (Feis Ile 2011),2.5845584607795,14.750514929706357,12.311024844720519,4.878980169971671
1985,52.30,700,862.47,Bowmore (Feis Ile 2012),3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1985,50.00,700,267.51000000000005,Bowmore,3.3596845736816383,13.256264274751642,11.091372912801457,4.329782723900369
1988,48.30,700,920.19,Bowmore (Feis Ile 2015),3.1280500000000204,14.568356770439793,11.996206581352816,5.14430037817396
1989,51.80,700,175.38000000000005,Bowmore Limited Edition,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1989,50.80,700,352.98,Bowmore Port Cask,2.3590113285273047,14.979556941920887,12.444597156398098,5.069919571045569
1990,55.70,700,931.29,Bowmore Cask Finish (Feis Ile 2016),3.187437686939205,15.03387889454144,12.436621751684307,5.194514285714278
1996,55.50,700,175.38000000000005,Bowmore 3.302,2.7578364116095044,14.007009312853748,11.569619131975193,4.874780361757108
1997,57.70,700,133.20000000000002,Bowmore 3.193,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1997,57.20,700,190.92,Bowmore 3.237,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1997,56.90,700,149.85000000000005,Bowmore 3.245,2.910800842992624,15.52876067924086,12.706444444444461,5.6446324695928025
1998,57.10,700,212.01,Bowmore Hand Filled (5th Edition),3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
1998,57.90,700,135.42000000000002,Bowmore 3.271,3.3203372508942413,14.7847224026167,12.09317573595004,5.3830933333333215
2001,53.40,700,144.3,Bowmore Rabbit Franky,3.2406731317741304,14.064141158480314,11.798156028368792,4.531970260223047
